,paper,authors,title,abstract,cathegory
405,2508.13081,"['Chowdhry, Simran', 'Loureiro, Nuno F.']",Current sheet formation under radiative cooling,"We present a simple, analytically solvable MHD model of current sheet formation through X-point collapse under optically thin radiative cooling. Our results show that cooling accelerates the collapse of the X-point along the inflows, but strong cooling can arrest or even reverse the current sheet elongation in the outflow direction. Hence, we detail a modification to the radiatively-cooled Sweet-Parker model developed by Uzdensky & McKinney (2011) to allow for varying current sheet length. The steady-state solution shows that when radiative cooling dominates compressional heating, the current sheet length is shorter than the system size, with an increased reconnection rate compared to the classical Sweet-Parker rate. The model and subsequent results lay out the groundwork for a more complete theoretical understanding of magnetic reconnection in regimes dominated by optically thin radiative cooling.",Plasma Physics
406,2508.13096,"['Zhang, Hao', 'Xu, Yang', 'Zhang, Wenwen', 'Choudhary, Saumya', 'Alam, M. Zahirul', 'Nguyen, Long D.', 'Klein, Matthew', 'Vangala, Shivashankar', 'Miller, J. Keith', 'Johnson, Eric G.', 'Hendrickson, Joshua R.', 'Boyd, Robert W.', 'Carbajo, Sergio']",Hybrid Deep Reconstruction for Vignetting-Free Upconversion Imaging through Scattering in ENZ Materials,"Optical imaging through turbid or heterogeneous environments (collectively referred to as complex media) is fundamentally challenged by scattering, which scrambles structured spatial and phase information. To address this, we propose a hybrid-supervised deep learning framework to reconstruct high-fidelity images from nonlinear scattering measurements acquired with a time-gated epsilon-near-zero (ENZ) imaging system. The system leverages four-wave mixing (FWM) in subwavelength indium tin oxide (ITO) films to temporally isolate ballistic photons, thus rejecting multiply scattered light and enhancing contrast. To recover structured features from these signals, we introduce DeepTimeGate, a U-Net-based supervised model that performs initial reconstruction, followed by a Deep Image Prior (DIP) refinement stage using self-supervised learning. Our approach demonstrates strong performance across different imaging scenarios, including binary resolution patterns and complex vortex-phase masks, under varied scattering conditions. Compared to raw scattering inputs, it boosts average PSNR by 124%, SSIM by 231%, and achieves a 10 times improvement in intersection-over-union (IoU). Beyond enhancing fidelity, our method removes the vignetting effect and expands the effective field-of-view compared to the ENZ-based optical time gate output. These results suggest broad applicability in biomedical imaging, in-solution diagnostics, and other scenarios where conventional optical imaging fails due to scattering.",Optics
407,2508.13105,"['Strauss, H. R.']",Eliminating Tokamak Disruptions with Feedback,"Many disruptions are caused by resistive wall tearing modes (RWTM). A database of DIII-D locked mode disruptions provides two main disruption criteria, which are shown to be signatures of RWTMs. The first is that the q = 2 rational surface must be sufficiently close the resistive wall surrounding the plasma to interact with it. If active feedback is used, this implies that RWTMs can be prevented from causing major disruptions. This is demonstrated in simulations. The second criterion is that the current profile is sufficiently peaked. This is caused by edge cooling, such as by impurity radiation and turbulence, which suppress edge current and temperature. This implies the disruptions are not caused by neoclassical tearing modes (NTM), because the bootstrap current is also suppressed. The dependence of the critical internal inductance on elongation is given, which suggests that elongation might be used as an actuator to prevent disruptions. At high $\beta,$ resistive wall modes (RWM) can be stabilized with feedback. Feedback also stabilizes high $\beta$ RWTMs, as shown in NSTX data and in simulations. These results suggest that RWTM disruptions in ITER might be prevented using the resonant magnetic perturbation (RMP) coils.",Plasma Physics
408,2508.13117,"['Pratap, Dheeraj']",On the nonreciprocal propagation of light waves in asymmetric lossy system of thin films,"Optical nonreciprocity is the phenomenon where light behaves differently when traveling in the forward direction compared to the backward direction. This nonreciprocal behavior is typically achieved in systems that exhibit electromagnetic coupling, temporal variation, and nonlinear properties. In this work, we demonstrate that nonreciprocal behavior can also exist in an optically asymmetric lossy system without requiring these conditions. In our study, we theoretically investigate the nonreciprocal propagation of light waves in a passive asymmetric optical system made from a thin film that experiences some losses. Our theoretical analysis has been experimentally validated. This type of system can be utilized in passive nonreciprocal devices.",Optics
409,2508.13120,"['Finkel, Justin', ""O'Gorman, Paul A.""]",Rare event sampling for moving targets: extremes of temperature and daily precipitation in a general circulation model,"Extreme weather events epitomize high cost: to society through their physical impacts, and to computer servers that simulate them to assess risk and advance physical understanding. It costs hundreds of simulation years to sample a few once-per-century events with straightforward model integration, but that cost can be much reduced with \emph{rare event sampling}, which nudges ensembles of simulations to convert moderate events to severe ones, e.g., by steering a cyclone directly through a region of interest. With proper statistical accounting, rare event algorithms can provide quantitative climate risk assessment at reduced cost. But this can only work if ensemble members diverge fast enough. Sudden, transient events characteristic of Earth's midlatitude storm track regions, such as heavy precipitation and heat extremes, pose a particular challenge because they come and go faster than an ensemble can explore the possibilities. Here we extend standard rare event algorithms to handle this challenging case in an idealized atmospheric general circulation model, achieving $\sim5-10$ times sped-up estimation of long return periods for extremes of surface temperature and daily precipitation (e.g., a return period of 150 years from 20 years of simulation). The algorithm, called TEAMS (``trying-early adaptive multilevel splitting''), was developed previously with a toy chaotic system, and relies on a key parameter -- the advance split time -- which may be estimated based on simple diagnostics of ensemble dispersion rates. The results are promising for accelerated risk assessment across a wide range of physical hazards using more realistic and complex models with acute computational constraints.",Atmospheric and Oceanic Physics
410,2508.13128,"['Colas, J.', 'Emmanuelli, A.', 'Dragna, D.', 'Stevens, R. J. A. M.']",Modeling wind farm noise emission and propagation: effects of flow and layout,"This study demonstrates how wind farm flow physics influence noise generation and downstream propagation through numerical simulations. The flow field is modeled using large-eddy simulations (LES), and the time-averaged output serves as input to acoustic models that predict wind turbine noise. In the first turbine row, turbulence-induced noise (TIN) and trailing edge noise (TEN) contribute equally, with TIN dominating at low frequencies and TEN at higher frequencies. Downstream, TEN decreases due to lower wind speeds, while TIN mostly persists due to increased turbulence dissipation. These effects are more pronounced in aligned wind farms, where stronger wake interactions occur, than in staggered layouts. However, staggered farms produce more noise overall because turbines operate at higher wind speeds.Additionally, wind farm flow significantly affects sound propagation downwind. The wake superposition modifies sound focusing leading to different amplification area than for an isolated turbine. For a staggered layout it particularly shows enhanced sound focusing downwind due to the position of the turbine wakes. This leads to higher sound levels and higher amplitude modulation downwind for the wind farm compared to an aligned layout. These phenomena are not captured by models based on isolated turbines. These findings underscore the importance of integrating flow and acoustic models to more accurately assess the environmental impact of wind farms.",Fluid Dynamics
411,2508.13132,"['Bohaichuk, Stephanie M.', 'Venu, Vijin', 'Christaller, Florian', 'Shaffer, James P.']",Transient Phase Sensing in a Three-Photon Rydberg Ladder Scheme,"Although Rydberg atoms have shown promise for use in novel types of radio frequency receivers, they have generally not been considered phase sensitive without the use of closed-loop interferometry or auxiliary radio frequency fields. Here, we show that the high coherency of a narrow-linewidth three-photon ladder excitation scheme unique to Cesium atoms enables all-optical sensing of transient changes in RF phase within a room temperature vapor cell. The transient response on the probe laser's transmission originates from phase-to-amplitude conversion via a disturbance of the coherency of the system in response to the phase shift of the radio frequency field. We show that the amplitude and frequency of the oscillatory response provides information on the magnitude and direction of any radio frequency field detuning. We demonstrate that the detuning sensitivity can be used to identify Doppler shifts in radar applications, by applying phase shifts embedded in radio frequency pulses. The phase modulation within the radar pulse acts as a form of compression that facilitates the simultaneous detection of both target position and velocity.",Atomic Physics
412,2508.13140,"['Peil, Steven', 'Akin, T. G.', 'Whalen, J. D']",100-ns-level timing holdover after 12 years for rubidium atomic fountains,"While atomic frequency standards are improving at a staggering pace, the timing community has relied on the same continuously running atomic clocks for decades: commercial cesium beams and hydrogen masers. Challenges in incorporating the latest technological advancements into operational clocks has resulted in technology lag compared with frequency standards that consequently impacts timing applications, such as system synchronization, positioning and timescales. The first cold-atom clocks to contribute to the free running international atomic timescale, EAL, are the four rubidium fountains in operation at the U.S.~Naval Observatory in Washington, DC, that came online in 2011. With 12 years of uninterrupted data from the International Bureau of Weights and Measures (BIPM) from Modified Julian Date (MJD) 56074 to MJD 60429, we report on the long-term timing performance of these clocks. The highest performing fountain exhibits TDEV of 8~ns at $\sim 3$~years and a holdover of BIPM's best timescale of $\pm14$~ns at 12 years.",Atomic Physics
413,2508.13183,"['Sacasa-Céspedes, Sebastián Alí']",Topological Regularization of 1 Loop and 2 Loop Gravitational Corrections in the Higgs Fermion Sector,"Quantum gravity corrections to the behavior of matter, such as Higgs bosons and fermions, are notoriously difficult to calculate. The standard tools of quantum field theory often break down, producing infinite results that spoil our predictions. This work introduces a new geometric method, called Topological Regularization (TR), to solve this problem. The key idea is to temporarily ""wrap"" flat spacetime into a compact, curved shape (specifically, a four-dimensional sphere). This curvature naturally introduces a high-energy cutoff that prevents infinities without violating fundamental symmetries like Lorentz invariance. We apply this method to calculate one- and two-loop quantum gravity corrections to processes involving fermions and the Higgs boson. The results are not only finite but are directly governed by a single number describing the shape of the spacetime: its Euler characteristic. This reveals a profound link between the ultraviolet (UV) behavior of high energies and the infrared (IR) interactions of low energies. Furthermore, the mathematical form of our regulator suggests a thermal interpretation, drawing a fascinating connection to the heat felt by an accelerating observer (the Unruh effect). While the predicted effects are incredibly small and currently beyond experimental reach, this framework provides a symmetry-preserving, geometric path to exploring physics at the Planck scale.",General Physics
414,2508.13193,"['Chi-Durán, Ignacio', 'Villafranca, Evan J.', 'Dang, David', 'Rosiles, Rachelle', 'Cheung, Chun Tung', 'Zhang, Zhiran', 'Cleveland, Jason P.', 'Maurer, Peter C.']",Quantum biosensing on a multiplexed functionalized diamond microarray,"Quantum sensing with nitrogen-vacancy (NV) centers in diamond promises to revolutionize biological research and medical diagnostics. Thanks to their high sensitivity, NV sensors could, in principle, detect specific binding events with metabolites and proteins in a massively parallel and label-free way, avoiding the complexity of mass spectrometry. Realizing this vision has been hindered by the lack of quantum sensor arrays that unite high-density spatial multiplexing with uncompromising biochemical specificity. Here, we introduce a scalable quantum biosensing platform that overcomes these barriers by integrating the first multiplexed DNA microarray directly onto a subnanometer antifouling diamond surface. The 7x7 DNA array, patterned onto a diamond chip, enables simultaneous detection of 49 distinct biomolecular features with high spatial resolution and reproducibility, as verified by fluorescence microscopy. Molecular recognition is converted into a quantum signal via a target-induced displacement mechanism in which hybridization removes a Gd$^{3+}$-tagged DNA strand, restoring NV center spin relaxation times (T$_1$) and producing a binary quantum readout. This platform establishes a new paradigm for high-throughput, multiplexed quantum biosensing and opens the door to advanced molecular diagnostics and large-scale quantum sensor networks operable in complex biological environments.",Instrumentation and Detectors
415,2508.13206,"['Jamirad, Ghazal', 'Seif, Mahdi', 'Montazeri, Abbas']",Fine-Tuning Hydrophilic-Hydrophobic Balance in Stimuli-Responsive PEGPNIPAM Micelles for Controlled Drug Delivery,"Temperature-responsive polymeric micelles have great potential in drug delivery, enhancing therapeutic efficacy while minimizing systemic toxicity. This study investigates the self-assembly of poly(ethylene glycol)-poly(N-isopropylacrylamide) (PEG-PNIPAM) block copolymers as nanocarriers for Doxorubicin (DOX) using coarse-grained molecular dynamics (CG-MD) simulations. We systematically examined the effects of polymer chain length and hydrophilic/hydrophobic balance on micelle formation, stability, and drug encapsulation efficiency. PEG-PNIPAM copolymers self-assembled above the lower critical solution temperature (LCST), forming stable micelles with varying morphologies. Our findings revealed that PEG enhances micelle hydration and stability, while PNIPAM improves drug retention but may hinder controlled release. Increasing PNIPAM or PEG length significantly increased micelle size, with DOX preferentially localizing in the PEG-rich outer shell, enhancing solubility and preventing aggregation. The DOX diffusion coefficient ranged from $10^{-8}$ to $10^{-9}$ cm$^{2}$s$^{-1}$, reflecting drug release dynamics. Structural and thermodynamic analyses confirmed spontaneous DOX encapsulation, with PEG-PNIPAM micelles providing a favorable environment for drug loading. Mean square displacement (MSD), radial distribution function (RDF), and solvent-accessible surface area (SASA) analyses highlighted the role of PEG in controlled drug release and PNIPAM in drug binding. These molecular-level insights underscore the potential of fine-tuning PEG-PNIPAM compositions for enhanced drug delivery, paving the way for precision cancer therapies.",Medical Physics
416,2508.13212,"['Medani, Takfarinas', 'Willis, Jace', 'Wright, Chris', 'Vakilna, Yash', 'Shores, Ryan', 'Cassani, Raymundo', 'Joshi, Anand', 'Leahy, Richard', 'Seymour, John', 'Mosher, John']","High-Resolution Directional Depth Electrodes: Open-Source FEM Lead-Field Modeling, Characterization, and Validation","Depth electrodes used in stereoelectroencephalography (sEEG) and deep-brain stimulation (DBS) are essential tools for neural recording and stimulation. Traditional designs have limited spatial resolution, typically 8 to 16 cylindrical contacts (0.8 to 1.0 mm diameter) along a 5 to 10 cm shaft, restricting recordings from small or localized populations. Recent high-density, directional electrodes (HDsEEG) enable finer localization of local field potentials (LFPs) and spike timing. Yet, characterizing their directional sensitivity and validating modeling tools for lead field (LF) analysis remain critical. We compare finite element method (FEM) LF modeling of a novel HD-sEEG electrode using two tools: a commercial solver (ANSYS) and an open-source pipeline (Brainstorm-DUNEuro). Goals: (i) validate against analytical solutions, (ii) assess solver differences, and (iii) characterize HDsEEG directional sensitivity. LFs were modeled in simple and bio-relevant scenarios. Using Helmholtz reciprocity, we computed LFs by (a) electrode-based stimulation with ANSYS and (b) source-based recording with Brainstorm-DUNEuro. First, a multi-sphere head model with known solutions tested the solver's accuracy. Next, an HDsEEG electrode in a homogeneous conductor was simulated. Directional effects were assessed by comparing sensitivity with vs. without the insulating substrate. Source localization performance was also compared between HDsEEG and standard electrodes. Both solvers closely matched analytic solutions. In realistic settings, LF distributions were highly similar. Modeling showed clear directional sensitivity: contacts facing a source had higher sensitivity than those shadowed, reflecting a substrate shielding effect that vanished when the substrate was conductive. Crucially, HDsEEG improved source localization, as voltage differences across contacts provided robust directional LF information.",Medical Physics
417,2508.13248,"['Rawat, Akash', 'de Oliveira, Raphael B.', 'Pal, Tapas', 'Antunes, Kleuton', 'Fabris, Guilherme S. L.', 'Tromer, Raphael M.', 'Junior, Marcelo L. Pereira', 'Singh, Adarsh', 'Gupta, Ashok Kumar', 'Galvao, Douglas S.', 'Tiwary, Chandra Sekhar']",Visible-Light Photocatalytic Degradation of Cresols using Sustainable 3D-Printed Bi4O5I2-Hematite Scaffold,"In photocatalysis, the reusability limit of catalysts can contribute to secondary pollution, posing ecological risks. Addressing this, the present study explores the integration of additive manufacturing with photocatalysis by decorating Bi$_4$O$_5$I$_2$ onto a 3D-printed hematite scaffold (Bi$_4$O$_5$I$_2$@3DH) for the degradation of cresols. The 3D-printed hematite grid, fabricated via direct ink writing, exhibited excellent rheological behavior ($\tau\gamma = 24$ Pa), allowing precise shape retention. The sintered Bi$_4$O$_5$I$_2$ was subsequently immobilized via a facile dip-coating method. Under optimized conditions, the composite achieved 99.78\% degradation of 20 mg/L p-cresol within 240 min of irradiation. Notably, hematite served as a porous substrate and contributed to photocatalytic activity. Density functional theory simulations with Hubbard correction (DFT+U) indicated an interfacial charge transfer of approximately -0.9 electrons from hematite to Bi$_4$O$_5$I$_2$, confirming a S-scheme heterojunction between hematite and Bi$_4$O$_5$I$_2$ semiconductors, validating experimental observations. The composite demonstrated strong performance across varied water matrices and in the presence of other cresol isomers. It also retained 84.28\% degradation efficiency after 10 cycles, with negligible catalyst leaching. Furthermore, in vitro and in silico ecotoxicity analyses revealed reduced toxicity of the degradation products. The current work presents a novel and scalable strategy, advancing the use of earth-abundant hematite minerals in sustainable environmental remediation.",Chemical Physics
418,2508.13259,"['Zanger, Brian DiGiorgio']",Using Video Games to Teach Kepler's Laws and Orbital Dynamics,"Physics instructors often rely on demonstrations when teaching, using real-time examples to appeal to student intuition or tinkering with a physical system to develop a deeper and more natural understanding of a topic. However, some subjects, like Kepler's laws of planetary motion, are impractical to demonstrate at a human scale, and when reality proves difficult, it is often easier to move to simulations and video games. In particular, using video games in the classroom benefits student learning and allows students to learn practical information that they can transfer to the real world. The video game Kerbal Space Program (KSP) is notable for its commitment to accurate simulation of rockets and orbits, allowing players to explore the in-game solar system with their Kerbal astronauts only if they have mastered the laws of orbital dynamics. In my personal experience, I gained a better intuition about orbits during my years playing KSP than I did in graduate school, a common sentiment within the KSP community. I use KSP in my college introductory astronomy courses to make Kepler's laws more tactile with demonstrations and projects, developing intuition on advanced aspects of rocket science through experiments that are otherwise impractical at interplanetary scales.",Physics Education
419,2508.13304,"['Jiang, Xiao', 'Wang, Xin', 'Uneri, Ali', 'Zbijewski, Wojciech B.', 'Stayman, J. Webster']",Differentiable Forward and Back-Projector for Rigid Motion Estimation in X-ray Imaging,"Objective: In this work, we propose a framework for differentiable forward and back-projector that enables scalable, accurate, and memory-efficient gradient computation for rigid motion estimation tasks. Methods: Unlike existing approaches that rely on auto-differentiation or that are restricted to specific projector types, our method is based on a general analytical gradient formulation for forward/backprojection in the continuous domain. A key insight is that the gradients of both forward and back-projection can be expressed directly in terms of the forward and back-projection operations themselves, providing a unified gradient computation scheme across different projector types. Leveraging this analytical formulation, we develop a discretized implementation with an acceleration strategy that balances computational speed and memory usage. Results: Simulation studies illustrate the numerical accuracy and computational efficiency of the proposed algorithm. Experiments demonstrates the effectiveness of this approach for multiple X-ray imaging tasks we conducted. In 2D/3D registration, the proposed method achieves ~8x speedup over an existing differentiable forward projector while maintaining comparable accuracy. In motion-compensated analytical reconstruction and cone-beam CT geometry calibration, the proposed method enhances image sharpness and structural fidelity on real phantom data while showing significant efficiency advantages over existing gradient-free and gradient-based solutions. Conclusion: The proposed differentiable projectors enable effective and efficient gradient-based solutions for X-ray imaging tasks requiring rigid motion estimation.",Medical Physics
420,2508.13310,"['Datta, R.', 'Neill, E.', 'Freeman, E.', 'Lavine, E. S.', 'Chowdhry, S.', 'Horan IV, L.', 'Potter, W. M.', 'Hammer, D. A.', 'Kusse, B. R.', 'Hare, J. D.']",Resistive diffusion and radiative cooling effects in magnetized oblique shocks,"Magnetized oblique shocks are of interest in various plasmas, including in astrophysical systems, magneto-inertial confinement fusion experiments, and in aerospace applications. Through experiments on the COBRA pulsed power facility (Cornell University, 1~MA peak current, 100~ns rise time), we investigate oblique shock formation in a system with a magnetic field, and where both radiative cooling and resistive diffusion are important. Compared to previous pulsed power experiments, which have investigated quasi-parallel oblique shocks, here we consider perpendicular-type shocks, which can support magnetic field compression. In our experiments, supersonic, super-Alfv\'enic, collisional plasma flows, generated using an aluminum exploding wire array, are deflected by angled obstacles to generate oblique shocks. The shocks are imaged using laser shadowgraphy and Mach-Zehnder interferometry, while optical Thomson scattering provides measurements of the flow velocity and temperature. The shocks exhibit shallower shock angles and higher density compression, when compared to canonical Rankine-Hugoniot predictions. These results are best described by a model that includes both resistive diffusion and radiative cooling, consistent with the values of the cooling parameter and the resistive diffusion length in the experiment.",Plasma Physics
421,2508.13323,"['Latrach, Abdeldjalil', 'Jackson, Lily', 'Rabiei, Minou']",Enhanced Prediction of CO2 Solubility under Geological Conditions for CCUS via Improved Pitzer Parameters and Physics-Informed Machine Learning,"The solubility of CO2 in formation brines plays a critical role in the efficiency of carbon capture and storage (CCS) operations. It is strongly influenced by pressure, temperature, and brine composition. Various experimental studies and modeling approaches have been developed to estimate CO2 solubility under wide ranges of pressure, temperature, and salinities. This work makes three key contributions. First, we present an extensive literature review of experimental, theoretical, and simulation-based approaches for measuring and predicting CO2 solubility across a wide range of conditions and also a discussion of how the different parameters affect solubility. Second, we introduce an improved set of temperature-dependent Pitzer interaction parameters, yielding up to a 76% reduction in average absolute deviation compared to conventional values in the geochemical simulation software PHREEQC. Third, we develop a physics-informed machine learning model that integrates thermodynamic intuition with data-driven learning, achieving a 14% reduction in prediction error over the state-of-the-art and up to 40% improvement at high salinities. Together, these advances provide a robust and accurate framework for predicting CO2 solubility, supporting more reliable CCS design and deployment.",Chemical Physics
422,2508.13329,"['Ricard, Guillaume', 'Jacobi, Gunnar', 'Fiscaletti, Daniele', 'Buchner, Abel-John']",Dynamic stall of a hydrofoil with tubercles in surface gravity waves,"The interaction of an object with an unsteady flow is non-trivial and is still far from being fully understood. When an airfoil or hydrofoil, for example, undergoes time-dependent motion, nonlinear flow phenomena such as dynamic stall can emerge. The present work experimentally investigates the interaction between a hydrofoil and surface gravity waves. The waves impose periodic fluctuations of the velocity magnitude and orientation, causing a steadily translating hydrofoil to be susceptible to dynamic stall at large wave forcing amplitudes. Simultaneous measurement of both the forces acting on the hydrofoil and the flow around it by means of particle image velocimetry (PIV) are performed, to properly characterise the hydrofoil-wave interaction. In an attempt at alleviating the impact of the flow unsteadiness via passive flow control, a bio-inspired tubercle geometry is applied along the hydrofoil leading edge. This geometry is known to delay stall in steady cases but has scarcely been studied in unsteady flow conditions. The vortex structures associated with dynamic stall are identified, and their trajectories, dimension, and strength characterised. This analysis is performed for both straight- and tubercled-leading-edge geometries, with tubercles found to qualitatively modify the flow behaviour during dynamic stall. Contrary to previous studies, direct measurements of lift do not evidence any strong modification by tubercles. Drag-driven horizontal force fluctuations, however, which have not previously been measured in this context, are found to be strongly attenuated. This decrease is quantified, and a physical model based on the flow observations is finally proposed.",Fluid Dynamics
423,2508.13335,"['Tiwari, S C']",Harmonic Spinors and $Z_2$ Vortex,"Hodge theorem and harmonic spinors are studied in a physics-oriented approach in the present paper. New mathematical results on the harmonic spinors are as follows. Harmonic spinors defined by partial differential operators could be of two types: trivial without topological defects, and having nontrivial topological structures, for example, phase singularities or phase vortices. There could exist a nontrivial harmonic vector field associated with nontrivial harmonic spinor, for example, ${\bf v}_{vortex}$ associated with Weyl 2-spinor. The $Z_2$-vortex is re-visited in the perspective of harmonic spinors leading to a remarkable result that the gauge potential is exactly the same as the nontrivial harmonic vector field associated with the 2-spinor. It is proposed that a discrete symmetry group $SL(2, Z)$ has a role in connection with the continuous group $SU(2)$ similar to the discrete group $Z_2$ in $U(1)$.",General Physics
424,2508.13372,"['Hendawy, Nourhan', 'McQuaid, Harold', 'Uidhir, Somhairle Mag', 'Rutherford, David', 'Diver, Declan', 'Mariotti, Davide', 'Maguire, Paul']",Free electron charging of microdroplets in a plasma at atmospheric pressure,"Gas-phase microdroplets have recently demonstrated exceptional chemical properties via suspected mechanisms such as contact electrification and surface charge pinning, producing high surface electric fields. Here, microdroplets are injected into a low-temperature atmospheric-pressure plasma and exposed to an excess free-electron flux. We report the first measurements of droplet charge in a fully collisional plasma, with averages up to 2.5 $\times 10^{5}$ electrons for 15 $\mu$m droplets, dependent on absorbed power. Simulations indicate solid particles under similar conditions acquire $\sim$40\% less charge, likely due to low-mobility water cluster ion formation around evaporating droplets, and predict surface electric fields up to $10^{7}$ V m$^{-1}$ for the smallest droplets (3 $\mu$m). Plasma exposure also produces H$_{2}$O$_{2}$ in the liquid, with concentrations up to 33 mM, corresponding to remarkable generation rates exceeding 275 M s$^{-1}$. The system involves complex, not yet fully elucidated mechanisms. A controlled plasma environment enables defined charge levels and exposure times, allowing systematic study and enhancing droplet properties.",Plasma Physics
425,2508.13383,"['Jacques-Dumas, Valérian', 'Dijkstra, Henk A.']",Quantification of the cascading tipping probability from the AMOC to the Amazon rainforest,"The Amazon rainforest and the AMOC are considered to be tipping elements: they are important components of the Earth system, but may collapse under climate change. Moreover, an AMOC collapse may favor the transition of the rainforest to a degraded forest by influencing the precipitation patterns over the Amazon. This phenomenon is known as tipping cascade and better understanding it is key to anticipating the impact of tipping events. Here, we investigate in a coupled conceptual AMOC-Amazon model the probability that an AMOC weakening affects tree cover loss in two regions of the rainforest. To get more insight into the mechanisms behind the tipping cascade, we also analyze the dynamics of both systems and their evolution during the Amazon transition. Namely, we track the transition probability and the transition time of the Amazon, and reconstruct the distribution of AMOC strength at every stage of this transition. These tasks require a large ensemble simulation, containing in particular a large number of transitions. Since such events may be too rare to be sampled by direct numerical simulation, the collapse of both systems is studied using TAMS, a ""rare-event"" algorithm designed to efficiently sample rare transitions. We find that, in the northwest of Brazil, a transition of the Amazon rainforest to a degraded forest within 200 years is very unlikely. However, in this region, such transition can only occur after an AMOC collapse, which would have a large drying effect that favors the development of extreme wildfires.",Atmospheric and Oceanic Physics
426,2508.13391,"[""O'Neill, Niamh"", 'Shi, Benjamin X.', 'Baldwin, William', 'Witt, William C.', 'Csányi, Gábor', 'Gale, Julian D.', 'Michaelides, Angelos', 'Schran, Christoph']",Towards Routine Condensed Phase Simulations with Delta-Learned Coupled Cluster Accuracy: Application to Liquid Water,"Simulating liquid water to an accuracy that matches its wealth of available experimental data requires both precise electronic structure methods and reliable sampling of nuclear (quantum) motion. This is challenging because applying the electronic structure method of choice - coupled cluster theory with single, double and perturbative triple excitations [CCSD(T)] - to condensed phase systems is currently limited by its computational cost and complexity. Recent tour-de-force efforts have demonstrated that this accuracy can indeed bring simulated liquid water into close agreement with experiment using machine learning potentials (MLPs). However, achieving this remains far from routine, requiring large datasets and significant computational cost. In this work, we introduce a practical approach that combines developments in MLPs with local correlation approximations to enable routine CCSD(T)-level simulations of liquid water. When combined with nuclear quantum effects, we achieve agreement to experiments for structural and transport properties. Crucially, this approach extends beyond constant volume to constant pressure simulations, allowing fundamental properties such as the density to now be predicted by MLP-based CCSD(T) models. Importantly, the approach also handles constant pressure simulations, enabling MLP-based CCSD(T) models to predict isothermal-isobaric bulk properties, such as water's density maximum in close agreement with experiment. Encompassing tests across electronic structure, datasets and MLP architecture, this work provides a practical blueprint towards routinely developing CCSD(T)-based MLPs for the condensed phase.",Chemical Physics
427,2508.13393,"['Liu, Haixin', 'Carollo, Alexa', 'Zang, Jizhao', 'Papp, Scott B.']",Next-generation soliton frequency combs in photonic-crystal and nanocomposite microresonators,"Microresonator frequency combs offer tremendous opportunity to advance applications in fundamental research and technology by linking the optical and microwave frequency domains. Kerr-nonlinear microresonators further enable the generation of portable, integrated optical frequency combs, which are called microcombs. However, the dispersion engineering usually suffers from the small, geometric parameter space, and achieving soliton microcombs is challenging and usually requires complicated experimental techniques and setups. In recent years, the invention of photonic-crystal resonators (PhCRs) provides access to solitons in a convenient and stable way while its mechanism has not been fully understood. In this article, we highlight the perspectives of generating solitons for various applications in PhCRs and give a thorough understanding of the dynamics of soliton formation. We also propose a nanocomposite waveguide structure for the optimization of group velocity dispersion (GVD), lifting the limitation on geometric parameter space. We apply it to the design of the pump-harmonic microcomb, a new concept for f-2f self-referencing in microcombs. Inspired by the pulse-driven microresonator, we provide a scheme of two-microresonator network, retaining the convenience of using a continuous wave laser for microcomb generation. Our work depicts a blueprint of achieving the next generation soliton frequency combs in PhCR and nanocomposite microresonators and highlights their great prospects in optical metrology, precision measurement and optical data transmission.",Optics
428,2508.13417,"['Bandstra, Mark S.', 'Ghawaly, James M.', 'Peplow, Douglas E.', 'Archer, Daniel E.', 'Quiter, Brian J.', 'Joshi, Tenzing H. Y.', 'Nicholson, Andrew D.', 'Willis, Michael J.', 'Garishvili, Irakli', 'Rowe, Andrew J.', 'Longmire, Brandon R.', 'Nattress, Jason T.']",Full Spectrum Modeling of In Situ Gamma-ray Detector Measurements with a Focus on Precipitation-Induced Transients,"Gamma-ray detectors that are deployed outdoors experience increased event rates during precipitation due to the attendant increase in Rn-222 progeny at ground level. The increased radiation due to these decay products (Pb-214 and Bi-214) has been studied for many decades in applications such as atmospheric science and radiation protection. For those applications radon progeny signatures are the signal of interest, while in the fields of radiological and nuclear security and aerial radiological mapping they are a nuisance. When searching for radiological contamination or missing sources, an analyst must take precipitation into account to reduce false alarms, in addition to accounting for static background signatures. To train advanced search algorithms, an effort has been underway to generate synthetic gamma-ray event data that represent a realistic urban area, including occasional rain events to add to the realism. This manuscript describes an effort to analyze and model gamma-ray spectra measured during rainfall by a NaI(Tl) detector located outdoors in order to derive accurate source terms for Pb-214 and Bi-214 at a high frequency (less than 1 minute). All known sources of background were quantitatively modeled across the full gamma-ray spectrum, so that the Pb-214 and Bi-214 activity concentrations on the ground could be inferred from a linear model fit to each spectrum. A physically motivated model was applied to the data to further smooth the fits, which had the benefit of yielding information about the concentrations of the progeny in rainwater and their apparent age, making this the first time full-spectrum modeling has been used for continuous measurements of radon progeny. This approach could lead to studies of radon progeny on shorter timescales than previously possible.",Instrumentation and Detectors
