,paper,authors,title,abstract,cathegory
630,2510.00189,"['Park, Seonyeong', 'Jeong, Gangwon', 'Villa, Umberto', 'Anastasio, Mark A.']",A Virtual Imaging Framework for Three-Dimensional Quantitative Optoacoustic Tomography Using Stochastic Numerical Breast Phantoms,"Optoacoustic tomography (OAT) is a promising modality for breast cancer diagnosis because tumor angiogenesis and, potentially, hypoxia can be visualized using quantitative OAT (qOAT) techniques. Clinically meaningful inference generally requires accurate image reconstruction, which depends on measurement quality and the imager design. Virtual imaging offers a cost-effective alternative to experimental prototyping for system design evaluation and supports computational method development. This work presents a comprehensive virtual imaging framework for breast qOAT, extending a stochastic numerical breast phantom (NBP) generator by incorporating skin tone variation and both benign and malignant lesions. It enables end-to-end simulation, modeling transducer spatial and acousto-electric impulse responses. Its utility is demonstrated through a case study comparing two system designs. A total of 1,020 NBPs and associated measurement data have been made publicly available to accelerate research in optoacoustic and optical imaging. The framework provides a versatile platform for advancing computational methods and guiding system design optimization.",Medical Physics
631,2510.00190,"['Ahmadi, Narges', 'Ergun, Robert', 'Chu, Xiangning', 'Wilder, Victoria']",Automatic Identification of Magnetospheric Regions using Supervised Machine Learning Models,"We present an automated approach for identifying magnetospheric regions using supervised machine learning techniques applied to Magnetospheric MultiScale mission data. Our method utilizes ion energy spectra, total magnetic field, total ion temperature, ion velocity component, ion density and spacecraft position data to classify five distinct plasma environments: solar wind, magnetosheath, inner magnetosphere, plasma sheet, and lobe regions. The approach combines a convolutional neural network (CNN) for analyzing ion energy spectrogram data with a Random Forest classifier for scalar plasma parameters. The CNN method employs 2D convolution to identify spatial and temporal patterns in the ion energy spectrogram treated as image-like data, while the Random Forest model processes averaged magnetic field, temperature, velocity, density and position parameters. Our hybrid model achieves 99% accuracy on test dataset with an F1 score of 0.99, providing reliable automated region identification at 3-minute temporal resolution. This lightweight approach requires minimal manual data labeling and can be readily applied to other magnetospheric missions with similar data products.",Space Physics
632,2510.00196,"['Wang, Keren', 'Du, Jing', 'Wang, Wei']",Anomalous Spontaneous Emission Enhancement by Non-Hermitian Momentum-Space Bound States in the Continuum,"Conventional Purcell theory emphasizes high quality factors (Q) for spontaneous emission (SE) enhancement in cavities, but overlooks collective Bloch mode effects in periodic nanostructures like photonic crystal slabs. We introduce a unified temporal coupled-mode framework to compute Purcell and photoluminescence factors through momentum-space integration, revealing anomalous SE enhancement by non-Hermitian momentum-space bound states in the continuum (BICs). In silicon gratings with comparable effective mode volumes, this yields substantial SE enhancement in low-Q regimes--defying the traditional high-Q paradigm and inversely correlated with system Q--while emission rates are stably twice the photoluminescence, eliminating critical coupling requirements. Unique spectral profiles, contradicting Lorentzian/Fano assumptions, arise from collective mode interactions. Full-wave simulations confirm these challenges to conventional wisdom, with non-Hermitian BICs outperforming high-Q designs across broad numerical apertures. This establishes a novel paradigm leveraging non-Hermiticity and topological protection for robust, bright emitters, redefining nanophotonic applications in lasers and light-emitting diodes",Optics
633,2510.00198,"['Zaks, Michael A.', 'Nepomnyashchy, Alexander']",Characteristics of anomalous deterministic transport in steady plane viscous flows,"We consider transport of passive particles in steady laminar plane flows of incompressible viscous fluids. While drifting along the streamlines, the particles experience alternating accelerations and slowdowns. For an ensemble of particles, recurring slow passages across the vicinities of stagnation points affect the transport and result in the unbounded growth of the ensemble variance. This growth is logarithmic in case of generic stagnation points and has a power-law character in the presence of degeneracies. We interrelate quantitative characteristics of the variance growth with the singularities of the passage time and derive explicit estimates for the transport exponents.",Fluid Dynamics
634,2510.00224,"['Kaniselvan, Manasa', 'Miller, Benjamin Kurt', 'Gao, Meng', 'Nam, Juno', 'Levine, Daniel S.']",Learning from the electronic structure of molecules across the periodic table,"Machine-Learned Interatomic Potentials (MLIPs) require vast amounts of atomic structure data to learn forces and energies, and their performance continues to improve with training set size. Meanwhile, the even greater quantities of accompanying data in the Hamiltonian matrix H behind these datasets has so far gone unused for this purpose. Here, we provide a recipe for integrating the orbital interaction data within H towards training pipelines for atomic-level properties. We first introduce HELM (""Hamiltonian-trained Electronic-structure Learning for Molecules""), a state-of-the-art Hamiltonian prediction model which bridges the gap between Hamiltonian prediction and universal MLIPs by scaling to H of structures with 100+ atoms, high elemental diversity, and large basis sets including diffuse functions. To accompany HELM, we release a curated Hamiltonian matrix dataset, 'OMol_CSH_58k', with unprecedented elemental diversity (58 elements), molecular size (up to 150 atoms), and basis set (def2-TZVPD). Finally, we introduce 'Hamiltonian pretraining' as a method to extract meaningful descriptors of atomic environments even from a limited number atomic structures, and repurpose this shared embedding space to improve performance on energy-prediction in low-data regimes. Our results highlight the use of electronic interactions as a rich and transferable data source for representing chemical space.",Chemical Physics
635,2510.00227,"['Joshi, Sarvesh', 'Mousavi, S. Mohammad', 'Hamel, Craig M.', 'Gaitanaros, Stavros', 'Purohit, Prashant K.', 'Alberdi, Ryan', 'Bouklas, Nikolaos']",Instabilities and Phase Transformations in Architected Metamaterials: a Gradient-Enhanced Continuum Approach,"Architected metamaterials such as foams and lattices exhibit a wide range of properties governed by microstructural instabilities and emerging phase transformations. Their macroscopic response--including energy dissipation during impact, large recoverable deformations, morphing between configurations, and auxetic behavior--remains difficult to capture with conventional continuum models, which often rely on discrete approaches that limit scalability. We propose a nonlocal continuum formulation that captures both stable and unstable responses of elastic architected metamaterials. The framework extends anisotropic hyperelasticity by introducing nonlocal variables and internal length scales reflective of microstructural features. Local polyconvex free-energy models are systematically augmented with two families of non-(poly)convex energies, enabling both metastable and bistable responses. Implementation in a finite element framework enables solution using a hybrid monolithic--staggered strategy. Simulations capture densification fronts, forward and reverse transformations, hysteresis loops, imperfection sensitivity, and globally coordinated auxetic modes. Overall, this framework provides a robust foundation for accelerated modeling of instability-driven phenomena in architected materials, while enabling extensions to anisotropic, dissipative, and active systems as well as integration with data-driven and machine learning approaches.",Computational Physics
636,2510.00267,"['Fay, Victoria', 'Pu, Ye', 'Tzang, Omer', 'Caravaca, Antonio', 'Piestun, Rafael', 'Tolstonog, Genrich', 'Simon, Christian', 'Psaltis, Demetri', 'Moser, Christophe']",High resolution Fluorescence lifetime IMaging Micro-Endoscopy (FLIMME) using a single multimode fiber,"Endoscopic optical imaging using a single multimode fiber (MMF) has emerged as a promising approach for highly compact, minimally invasive, and high-resolution imaging. Unlike conventional fiber bundles, MMF-based endomicroscopes exploit the controlled excitation of multiple spatially overlapping modes in a single MMF. of core diameters of tens of micrometers. to deliver and collect light to form images with sub-micrometer resolution. Here, we introduce a fluorescence lifetime imaging microscopy (FLIM) modality to the MMF endomicroscope. We use amplitude modulation of a 405 nm single-mode light source at radio frequency (RF) and lock-in detection of autofluorescence to obtain intensity and lifetime images at sub-micrometer resolution. We experimentally demonstrate the capability of the ultrathin endomicroscope to perform label-free imaging in thick ex vivo murine submandibular gland tissue. With a temporal resolution of 0.03 ns, the FLIM images show distinguished structures of lifetime differences down to 0.5 ns. The combination of sub-micrometer fluorescence intensity and lifetime images in a minimally invasive endomicroscope opens new avenues for label-free cancer detection.",Optics
637,2510.00273,"['Lee, D. J.', 'Reaume, M.', 'Franklin, W.', 'Song, J.']",Physical Thickness Characterization of the FRIB Production Targets,"The FRIB heavy-ion accelerator, commissioned in 2022, is a leading facility for producing rare isotope beams (RIBs) and exploring nuclei beyond the limits of stability. These RIBs are produced via reactions between stable primary beams and a graphite target. Approximately 20-40 \% of the primary beam power is deposited in the target, requiring efficient thermal dissipation. Currently, FRIB operates with a primary beam power of up to 20 kW. To enhance thermal dissipation efficiency, a single-slice rotating graphite target with a diameter of approximately 30 cm is employed. The effective target region is a 1 cm-wide outer rim of the graphite disc. To achieve high RIB production rates, the areal thickness variation must be constrained within 2 \%. This paper presents physical thickness characterizations of FRIB production targets with various nominal thicknesses, measured using a custom-built non-contact thickness measurement apparatus.",Accelerator Physics
638,2510.00277,"['Huerta-Sandoval, M.', 'Uriostegui, K.', 'Ramos-Prieto, I.', 'Soto-Eguibar, F.', 'Moya-Cessa, H.']",Unitary transformation approach to the paraxial wave equation,"We present a framework for the paraxial wave equation based on propagation-dependent unitary transformations closely related to the Lewis-Ermakov invariant. This approach establishes a formal equivalence between free-space propagation and the dynamics in a quadratic gradient index (GRIN) medium. In this context, the dynamical invariant and the free-space Hamiltonian do not commute at the initial propagation stage due to Gaussian modulation, which imposes an effective quadratic confinement. Exact commutativity would only be possible for an infinitely wide, nonsquare-integrable optical field; therefore, any finite-energy beam propagates as if it were subject to a quadratic GRIN-like potential. The unitary transformation approach reveals how the Gaussian envelope of physical beams leads to effective harmonic confinement and connects the propagation dynamics to oscillator-like invariants. This method enables the derivation of stationary solutions in different coordinate systems by mapping to an effective quadratic-like medium and establishes a direct link to the zero-frequency Ermakov equation and the Lewis-Ermakov invariants.",Optics
639,2510.00282,"['Miloshevich, George', 'Vranckx, Luka', 'Lopes, Felipe Nathan de Oliveira', 'Dazzi, Pietro', 'Arrò, Giuseppe', 'Lapenta, Giovanni']",Electron neural closure for turbulent magnetosheath simulations: energy channels,"In this work, we introduce a non-local five-moment electron pressure tensor closure parametrized by a Fully Convolutional Neural Network (FCNN). Electron pressure plays an important role in generalized Ohm's law, competing with electron inertia. This model is used in the development of a surrogate model for a fully kinetic energy-conserving semi-implicit Particle-in-Cell simulation of decaying magnetosheath turbulence. We achieve this by training FCNN on a representative set of simulations with a smaller number of particles per cell and showing that our results generalise to a simulation with a large number of particles per cell. We evaluate the statistical properties of the learned equation of state, with a focus on pressure-strain interaction, which is crucial for understanding energy channels in turbulent plasmas. The resulting equation of state learned via FCNN significantly outperforms local closures, such as those learned by Multi-Layer Perceptron (MLP) or double adiabatic expressions. We report that the overall spatial distribution of pressure-strain and its conditional averages are reconstructed well. However, some small-scale features are missed, especially for the off-diagonal components of the pressure tensor. Nevertheless, the results are substantially improved with more training data, indicating favorable scaling and potential for improvement, which will be addressed in future work.",Plasma Physics
640,2510.00283,"['Zhang, Huanshu', 'Kang, Lei', 'Campbell, Sawyer D.', 'Young, Jacob T.', 'Werner, Douglas H.']",Data driven approaches in nanophotonics: A review of AI-enabled metadevices,"Data-driven approaches have revolutionized the design and optimization of photonic metadevices by harnessing advanced artificial intelligence methodologies. This review takes a model-centric perspective that synthesizes emerging design strategies and delineates how traditional trial-and-error and computationally intensive electromagnetic simulations are being supplanted by deep learning frameworks that efficiently navigate expansive design spaces. We discuss artificial intelligence implementation in several metamaterial design aspects from high-degree-of-freedom design to large language model-assisted design. By addressing challenges such as transformer model implementation, fabrication limitations, and intricate mutual coupling effects, these AI-enabled strategies not only streamline the forward modeling process but also offer robust pathways for the realization of multifunctional and fabrication-friendly nanophotonic devices. This review further highlights emerging opportunities and persistent challenges, setting the stage for next-generation strategies in nanophotonic engineering.",Optics
641,2510.00335,"['Marshall, Matthew', 'Williamson, Jacob', 'Hyra, Seth', 'Leonard, Robert H.', 'Olson, Spencer E.']",Simple Method for Stripping Polyimide-Coated Optical Fiber,"We present a simple method for removing polyimide coatings from optical fibers using inexpensive and readily available solvents. Impacts of solvent mixing ratios, soak temperature, material expansion, wicking, and drying are described to provide empirical context for the method. We find that soaking fibers for six hours in a 2:1 mixture of methanol to acetone at room temperature enables easy stripping of a length slightly greater than the soak length.",Optics
642,2510.00357,"['Abdulaal, Islam I.', 'Elsayed, Abdelrahman W. A.', 'Abdelraouf, Omar A. M.']",Terahertz Quasi-BIC Metasurfaces for Ultra-Sensitive Biosensing and High-Speed Wireless Communications,"Bound states in the continuum (BICs) have emerged as a revolutionary paradigm in terahertz (THz) photonics, enabling metasurfaces with theoretically infinite quality factors (Q-factors) and unprecedented light-matter control. This review synthesizes a decade of progress in THz-BIC research, tracing the evolution from foundational symmetry-protected designs to application-optimized quasi-BICs. We dissect multipolar origins, topological robustness, and symmetry-breaking strategies underpinning high-Q resonances, alongside computational frameworks for predictive design. The timeline highlights key milestones: early dielectric metasurfaces with high Q-factor, flexible biosensors achieving microgram detection limits, and Kerker-conditioned gas spectrometers reducing path lengths by few orders of magnitude. Emerging frontiers in reconfigurable MEMS-BICs and chiral quantum photonics are critically evaluated. Despite breakthroughs, scalability barriers persist for 6G integration, including nano-fabrication tolerances, material loss trade-offs, and dynamic control gaps. This review establishes BIC metasurfaces as pivotal enablers of compact, high-efficiency THz technologies poised to bridge the gap between fundamental discovery and commercialization of THz-based 6G communication and MedTech.",Optics
643,2510.00363,"['Heisel, Michael', 'Deshpande, Rahul', 'Katul, Gabriel G.']",On the wall-normal velocity variance in canonical wall-bounded turbulence,"The variance and spectra of wall-normal velocities are investigated for direct numerical simulations of turbulent flow in a channel, pipe, and zero-pressure-gradient boundary layer across a decade of friction Reynolds numbers. Spectra along the spanwise wavenumber have a pronounced peak well described by the turbulent dissipation rate and the local shear stress throughout the bottom half of the boundary layer. Deviations in the local stress from the surface shear velocity $U_\tau$ account for almost all of the differences in wall-normal velocity variance observed across different canonical flows, including for plane Couette flow. The dependence on the local stress is attributed to the fact that wall-normal motions are predominately `active' per Townsend's attached eddy hypothesis and directly contribute to the local shear stress, noting this hypothesis assumes simplified ideal conditions with constant turbulent shear stress. A semi-empirical fit applied to the Reynolds number dependence of the variance matches the simulations across the lower half of the boundary layer and aligns with observed values in the literature. The fit extrapolates to a value between 1.45 and 1.65 times the local shear stress in the high-Reynolds-number limit, consistent with previous predictions relative to $U_\tau$ including for the vertical velocity in the near-neutral atmospheric boundary layer. However, universality in the exact proportional constant is precluded by small discrepancies in the variances corresponding to dissimilarity in the low-wavenumber contributions across different flow configurations and wall-normal positions. We speculate the dissimilarity is due to relatively weak `inactive' wall-normal motions that are excluded from Townsend's original hypothesis.",Fluid Dynamics
644,2510.00371,"['Lv, Xiaomin', 'Wang, Ze', 'Xu, Tianyu', 'Yang, Chen', 'Jin, Xing', 'Nie, Binbin', 'Qian, Du', 'Liu, Yanwu', 'Zhu, Kaixuan', 'Ni, Bo', 'Gong, Qihuang', 'Bo, Fang', 'Yang, Qi-Fan']",Electrically-pumped soliton microcombs on thin-film lithium niobate,"Thin-film lithium niobate (TFLN) has enabled efficient on-chip electro-optic modulation and frequency conversion for information processing and precision measurement. Extending these capabilities with optical frequency combs unlocks massively parallel operations and coherent optical-to-microwave transduction, which are achievable in TFLN microresonators via Kerr microcombs. However, fully integrated Kerr microcombs directly driven by semiconductor lasers remain elusive, which has delayed integration of these technologies. Here we demonstrate electrically pumped TFLN Kerr microcombs without optical amplification. With optimized laser-to-chip coupling and optical quality factors, we generate soliton microcombs at a 200 GHz repetition frequency with an optical span of 180 nm using only 25 mW of pump power. Moreover, self-injection locking enables turnkey initiation and substantially narrows the laser linewidth. Our work provides integrated comb sources for TFLN-based communicational, computational, and metrological applications.",Optics
645,2510.00372,"['Sanger, Morgan D.', 'Maurer, Brett W.']",Parametric modeling of shear wave velocity profiles for the conterminous U.S,"Earthquake ground motions and the related damage can be significantly impacted by near-surface soils. Accurate predictions of seismic hazard require depth-continuous models of soil stiffness, commonly described in terms of shear-wave velocity (VS). For regional-scale studies, efforts to predict VS remotely, such as the U.S. Geological Survey's National Crustal Model, tend to emphasize deeper lithologic velocity structures, thus simplifying important near-surface soil velocity variations, and tend to be produced at relatively coarse geospatial resolution for one geographic area. In this study, we define a functional form to describe VS-with-depth across the conterminous U.S. We calibrate the parameters of the function using a national compilation of more than 9,000 in-situ geotechnical measurements. By coupling the parametric framework with geospatial machine learning, the model can be leveraged to provide consistent, high resolution VS-depth predictions of the near-surface geotechnical layer across the U.S., complementing the National Crustal Model and supporting applications such as physics-based ground motion simulations and coseismic hazard assessments.",Geophysics
646,2510.00383,"['Cheng, Yu', 'Liu, Tianle']",Generative AI for subgrid turbulence in large-eddy simulations,"Turbulence governs the transport of momentum, energy, and scalars in many geophysical and engineering flows. In large-eddy simulations (LES), parameterizing subgrid-scale (SGS) stresses remains a central challenge, as unresolved physical processes strongly influence turbulent transport. Traditional SGS models, such as the Smagorinsky-type models and deep neural networks (DNNs), are deterministic and cannot capture the stochastic nature of turbulence. Despite its wide application in computer vision and natural language processing, generative artificial intelligence (AI) has not previously been applied to directly compute SGS stresses in three-dimensional turbulent boundary layers at high Reynolds numbers. Here we introduce a denoising diffusion probabilistic model (DDPM) to reconstruct SGS stresses from coarse-grained velocity fields in direct numerical simulations of the atmospheric boundary layer. The DDPM consistently outperforms Smagorinsky-type models and previous deep neural networks in terms of spatial correlations and probability distributions for deviatoric stresses, and can be applied to unseen convective stability conditions and resolutions. By learning conditional distributions rather than pointwise values, this generative approach opens a new direction for SGS turbulence modeling at high Reynolds numbers.",Fluid Dynamics
647,2510.00388,"['Dharma-wardana, M. W. C.']","A study of the electronic and ionic structure, for competing states of fully and partially ionized hydrogen, using the neutral pseudo-atom method as well as a classical map for the electron subsystem","Prof. Bonitz and his collaborators have made seminal contributions to the study of the uniform electron fluid and the electron-proton fluid, viz., hydrogen, in using {\it ab initio} simulations, as reflected in this festschrift. Here we review the theoretical methods available for these systems where traditional small-parameter methods fail. We use the neutral-pseudo atom (NPA) method, and a classical map for quantum electrons to study hydrogen plasmas. We show that {\it both} fully-ionized and partially-ionized hydrogen phases can exist with the same nominal density and temperature, at pressures and temperatures of interest to planetary physics. The mean ionization $\bar{Z}$, pair-distribution functions, free energies, pressures and conductivities are calculated for the competing phases. Here $\bar{Z}$ is also a measure of the miscibility of fully ionized and un-ionized hydrogen. Recent studies using path-integral Monte Carlo methods, and $N$-atom Density Functional Theory (DFT) simulations have provided essential structure data including the electron-electron structure factor $S_{ee}(k)$ that enters into interpretation of X-ray Thomson scattering and other diagnostics. We show that these structure data can be inexpensively evaluated using classical-map schemes for fully ionized plasmas, and more generally, using one-atom (average-atom) DFT methods for partially ionized systems.",Plasma Physics
648,2510.00390,"['Sanger, Morgan D.', 'Buyco, Kenny', 'Ibrahim, Mohammed S.', 'Ramos, P. Salvador', 'Acosta, Andres A.']","2025 EERI LFE Travel Study -- Mexico: Lessons in soft soils, subsidence, and site effects","The 1985 M8.1 Mexico City earthquake marked a turning point in Mexican earthquake engineering, underscoring the influence of soft soils, subsidence, and site effects on seismic performance in the Valley of Mexico. In the four decades since, both research and engineering practice have evolved significantly, shaped by subsequent events such as the 2017 M7.1 Puebla-Morelos earthquake. Integrating observations made during the Learning from Earthquakes Travel Study program and desk study findings, this paper summarizes the progression of geotechnical knowledge and practice in Mexico City, through the lessons of 1985 and 2017, through the lens of site effects, soil zonation, subsidence and emerging directions and future trends.",Geophysics
649,2510.00459,"['Huang, Bizi', 'Fu, Weizhong', 'Chen, Ji']",Stochastic Representation of Time-Evolving Neural Network-based Wavefunctions,"Solving the time-dependent Schr\""odinger equation (TDSE) is pivotal for modeling non-adiabatic electron dynamics, a key process in ultrafast spectroscopy and laser-matter interactions. However, exact solutions to the TDSE remain computationally prohibitive for most realistic systems, as the Hilbert space expands exponentially with dimensionality. In this work, we propose an approach integrating the stochastic representation framework with a neural network wavefunction ansatz, a flexible model capable of approximating time-evolving quantum wavefunctions. We first validate the method on one-dimensional single-electron systems, focusing on ionization dynamics under intense laser fields, a critical process in attosecond physics. Our results demonstrate that the approach accurately reproduces key features of quantum evolution, including the energy and dipole evolution during ionization. We further show the feasibility of extending this approach to three-dimensional systems. Due to the increased complexity of real-time simulations in higher dimensions, these results remain at an early stage and highlight the need for more advanced stabilization strategies.",Chemical Physics
650,2510.00479,"['Zhou, Ke', 'Grauer, Samuel J.']",On the joint estimation of flow fields and particle properties from Lagrangian data,"We numerically investigate the feasibility and limits of jointly estimating flow fields and unknown particle properties (e.g., position, size, and density) from Lagrangian particle tracking (LPT) data. LPT offers time-resolved, volumetric measurements of particle trajectories, which are markers of the carrier fluid motion. However, experimental tracks are spatially sparse and potentially noisy, and the problem of reconstructing flow fields may be further complicated by inertial particle transport, such that particle slip velocities must be determined to access the velocity field of the carrier fluid. To address this problem, we develop a data assimilation framework that couples an Eulerian representation of the flow with Lagrangian particle models, enabling the simultaneous inference of carrier fields and particle properties under the governing equations of disperse multiphase flow. We show that flow fields and particle properties can be jointly estimated in three representative regimes: (1) In a turbulent boundary layer with noisy tracer tracks (St to 0), flow fields and true particle positions are jointly estimated, which amounts to a physics-informed particle tracking problem; (2) in homogeneous isotropic turbulence seeded with inertial particles (St ~ 1-5), we demonstrate simultaneous recovery of flow states and particle diameters, showing the feasibility of implicit particle characterization; and (3) in a compressible, shock-dominated flow, we report the first joint reconstructions of velocity, pressure, density, and inertial particle properties (diameter and density), highlighting both the potential and certain limits of joint estimation in supersonic regimes. A systematic sensitivity study reveals how the seeding density, noise level, and Stokes number govern reconstruction accuracy for our method.",Fluid Dynamics
651,2510.00484,"['Shivpuje, Saurabh', 'Gujarati, Tanvi P.', 'Van, Richard', 'Pickard IV, Frank C.', 'Friedhoff, Triet', 'Liepuoniute, Ieva', 'Davis, Wade', 'Jones, Gavin O.', 'Galda, Alexey']",Sample-based Quantum Diagonalization Methods for Modeling the Photochemistry of Diazirine and Diazo Compounds,"Diazirines and diazo compounds are widely employed as photoreactive precursors for generating carbenes, key intermediates in chemical biology and materials science. However, computationally modeling their reaction pathways remains challenging due to a need for large active spaces and the requirement to accurately capture excited-state surfaces along with transition states and conical intersections. In this work, we utilize a hybrid quantum-classical workflow for investigating carbene formation in representative diazirine-diazomethane systems. Our approach leverages Sample-based Quantum Diagonalization (SQD) and its extended variant (Ext-SQD) for ground and excited-state analysis, combined with classical tools for geometry optimization, active-space selection, and diagnostic evaluation. Quantum computations were carried out on superconducting quantum processors, and results for both aliphatic and aryl-substituted diazirine-diazomethane pairs were benchmarked against established classical methods, including DFT, CCSD, CASCI, and SCI. SQD achieves accuracy surpassing the chemical accuracy threshold for nearly all stationary points on the potential energy surface of parent diazirine relative to the CASCI(12,10) reference, and remains close to chemical accuracy for phenyl-substituted diazirine in a (30,30) active space, with an average deviation of 1.1 kcal/mol relative to the SCI benchmark. SQD closely follows CASCI and SCI trends, showing consistent agreement. The findings demonstrate the promise of quantum computing frameworks in modeling photochemical transformations of electronically complex and pharmacologically relevant molecules.",Chemical Physics
652,2510.00493,"['Böhme, Maximilian Peter', 'Martin, Willow', 'Bellenbaum, Hannah', 'Berrens, Margaret', 'Vorberger, Jan', 'Schwalbe, Sebastian', 'Moldabekov, Zhandos', 'Gawne, Thomas', 'Hamel, Sebastien', 'Aguilar-Solis, Brianna', 'Sharma, Abhiraj', 'Graziani, Frank', 'Döppner, Tilo', 'Glenzer, Siegfried', 'Dornheim, Tobias', 'Bishel, David']",Correlation function metrology for warm dense matter: Recent developments and practical guidelines,"X-ray Thomson scattering (XRTS) has emerged as a valuable diagnostic for matter under extreme conditions, as it captures the intricate many-body physics of the probed sample. Recent advances, such as the model-free temperature diagnostic of Dornheim et al. [Nat.Commun. 13, 7911 (2022)], have demonstrated how much information can be extracted directly within the imaginary-time formalism. However, since the imaginary-time formalism is a concept often difficult to grasp, we provide here a systematic overview of its theoretical foundations and explicitly demonstrate its practical applications to temperature inference, including relevant subtleties. Furthermore, we present recent developments that enable the determination of the absolute normalization, Rayleigh weight, and density from XRTS measurements without reliance on uncontrolled model assumptions. Finally, we outline a unified workflow that guides the extraction of these key observables, offering a practical framework for applying the method to interpret experimental measurements.",Plasma Physics
653,2510.00503,"['Rout, Sashmita', 'Bhosale, Udaysinh T.']",Higher-order spacings in the superposed spectra of random matrices with comparison to spacing ratios and application to complex systems,"Higher-order spacing statistics in the $m$ superposed spectra of circular random matrices of the same class are studied numerically. We conjecture that for given $m$ (or order $k$) and $\beta$, the sequence of modified Dyson index $\beta'(k)$ (or $\beta'(m)$) obtained using the sum of absolute differences between the cumulative distribution functions method (denoted as $D(\beta')$) is unique. Also, for a given $k$, the distribution tends to the corresponding $k$-th order Poisson statistics in the limit $m\rightarrow \infty$. The quantum chaotic kicked top model for various Hilbert space dimensions is studied, and it is found to satisfy our conjecture. This involves the numerical verification of $m=2$ case of COE results. Our result can be used as a tool for the characterization of a system and to determine the symmetry structure of the system without desymmetrization of the spectra. Additionally, the comparative study of the higher-order spacing and ratio distributions in both $m=1$ and $m=2$ cases of COE as well as GOE is performed within and across these ensembles numerically using the $D(\beta')$ method. This study is carried out both by varying the dimension and keeping the number of realizations constant, and vice-versa. The same asymptotic higher-order statistics are observed across COE and GOE in terms of a given spectral fluctuation measure. But, within a given ensemble of COE or GOE, the results of higher-order spacing and ratio distributions agree with each other only up to some lower $k$, and beyond that, they start deviating from each other. Further, the spectral fluctuations of the intermediate map of various dimensions are studied. Various important observations and discussions from the analysis of our extensive numerical computations are presented.","Data Analysis, Statistics and Probability"
654,2510.00564,"['Ivchenko, Nikolay A.', 'Vergeles, Sergey S.']",Absorption and reflection of inertial waves by a geostrophic vortex,"We study interaction of inertial waves with geostrophic flow in a rapidly rotating fluid system. In accordance with experimental conditions in [1, 2], we consider inertial waves, which were excited by a source being near side boundary of the flow and enter the region where geostrophic vortex flow is present. The wave equation is derived and analyzed in the paper that describes the propagation of convergent and divergent cylindrical waves on the background of mean vortex flow, which is considered as an axisymmetric differential rotation. We show that a monochromatic wave does not exert any torque on the vortex flow in the inviscid limit until it is absorbed inside the critical layer. Among convergent waves those only are absorbed which carries angular momentum of the same sign as one's of the rotation in the vortex. Convergent waves with the opposite sign of angular momentum are just reflected from the vortex. The absorption of a wave is possible only if the vortex flow is characterized by fast enough angular velocity there. The behavior of the wave near the critical layer can be described by the well-known model where the mean flow is rectilinear shear flow. We show that the conventional wave train approximation for the short-wave limit is not applicable in the vicinity of the layer and revise it, deriving the proper equation and reformulating the conservation law of wave action. For the vicinity of critical layer, a model which accounts for the viscous dissipation is derived; viscous effects are studied for absorption both of monochromatic wave and wave train.",Fluid Dynamics
655,2510.00577,"['Burr, Dominik', 'Rief, Stefan', 'Steiner, Konrad']",A new Timestep Criterion for the Simulation of Immiscible Two-Phase Flow with IMPES Solvers,"We present an iterative IMPES solver and a novel timestep criterion for the simulation of immiscible two-phase flow involving compressible fluid phases. The novel timestep criterion uses the Courant-Friedrichs-Lewy (CFL) condition and employs numerically computed velocity derivatives to adapt the timestep size, regardless of the dominant flow characteristics. The solver combined with this timestep criterion demonstrates both efficiency and robustness across a range of flow scenarios, including pressure drop dominated and capillary dominated flows with compressible and incompressible fluid phases, without the need to adjust any numerical parameters. Furthermore, it successfully reaches the expected stationary states in a case involving discontinuous porous media parameters such as porosity, permeabilities, and capillary pressure function. Comparison with the established Coats timestep criterion reveals that our approach requires fewer time iterations while maintaining comparable accuracy on the Buckley-Leverett problem and a gravity-capillary equalization example with a known stationary state. Additionally, in an example with air compression, the new timestep criterion leads to a significantly improved non-wetting phase mass conservation compared to the Coats criterion.",Fluid Dynamics
656,2510.00612,"['Korbel, Jan', 'Dahdoul, Remah', 'Thurner, Stefan']",Empirical validation of the polarization transition in a double-random field model of elections,"We model bipartisan elections where voters are exposed to two forces: local homophilic interactions and external influence from two political campaigns. The model is mathematically equivalent to the random field Ising model with a bimodal field. When both parties exceed a critical campaign spending, the system undergoes a phase transition to a highly polarized state where homophilic influence becomes negligible, and election outcomes mirror the proportion of voters aligned with each campaign, independent of total spending. The model predicts a hysteresis region, where the election results are not determined by campaign spending but by incumbency. Calibrating the model with historical data from US House elections between 1980 and 2020, we find the critical campaign spending to be $\sim 1.8$ million USD. Campaigns exceeding critical expenditures increased in 2018 and 2020, suggesting a boost in political polarization.",Physics and Society
