,paper,authors,title,abstract,cathegory
637,2507.06403,"['Berman, Lily H. A.', 'Campbell, David', 'Hartmann, Edgar', 'Heinemann, Thomas', 'Wilson, Thomas', 'Hidding, Bernhard', 'Habib, Ahmad Fahim']",Ultra-high-gain water-window X-ray laser driven by plasma photocathode wakefield acceleration,"X-ray free-electron lasers are large and complex machines, limited by electron beam brightness. Here we show through start-to-end simulations how to realise compact, robust and tunable X-ray lasers in the water window, based on ultra-bright electron beams from plasma wakefield accelerators. First, an ultra-low-emittance electron beam is released by a plasma photocathode in a metre-scale plasma wakefield accelerator. By tuning the beam charge, space-charge forces create a balance between beam fields and wakefields that reduces beam energy spread and improves energy stability - both critical for beam extraction, transport, and focusing into a metre-scale undulator. Here, the resulting ultra-bright beams produce wavelength-tunable, coherent, femtosecond scale photon pulses at ultra-high gain. This regime enables reliable generation of millijoule-gigawatt-class X-ray laser pulses across the water window, offering tunability via the witness beam charge and robustness against variations in plasma wakefield strength. Our findings help democratise access to coherent, high-power, soft X-ray radiation.",Plasma Physics
638,2507.06407,"['Corbat, Agustin Andres', 'Walther, Christa G', 'de la Ballina, Laura Rodríguez', 'Condon, Nicholas David', 'Felder, Alessandro A', 'Schätz, Martin', 'Schmerl, Bettina', 'Sugawara, Ko', 'Prats, Clara', 'Klemm, Anna', 'Levet, Florian', 'Miura, Kota', 'Sampaio, Paula', 'Tischer, Christian', ""D'Antuono, Rocco"", 'Cimini, Beth A', 'Haase, Robert']",GloBIAS: strengthening the foundations of BioImage Analysis,"There is a global need for BioImage Analysis (BIA) as advances in life sciences increasingly rely on cutting-edge imaging systems that have dramatically expanded the complexity and dimensionality of biological images. Turning these data into scientific discoveries requires people with effective data management skills and knowledge of state-of-the-art image processing and data analysis, in other words, BioImage Analysts. The Global BioImage Analysts' Society (GloBIAS) aims to enhance the profile of BioImage Analysts as a key role in science and research. Its vision encompasses fostering a global network, democratising access to BIA by providing educational resources tailored to various proficiency levels and disciplines, while also establishing guidelines for BIA courses. By collaboratively shaping the education of BioImage Analysts, GloBIAS aims to unlock the full potential of BIA in advancing life science research and to consolidate BIA as a career path. To better understand the needs and geographical representation of the BIA community, a worldwide survey was conducted and 291 responses were collected across people from all career stages and continents. This work discusses how GloBIAS aims to address community-identified shortcomings in work environment, funding, and scientific activities. The survey underscores a strong interest from the BIA community in activities proposed by GloBIAS and their interest to actively contribute. With 72% of respondents willing to pay for membership, the community's enthusiasm for both online and in-person events is set to drive the growth and sustainability of GloBIAS.",Biological Physics
639,2507.06420,"['Pelz, Dieter', 'Boland, Mark']",Equivalent circuit modelling as a design tool for particle accelerator RF components,"This paper presents a comprehensive approach to generating and utilizing accurate equivalent circuits for structures commonly found in the particle accelerator domain. After a discussion of equivalent circuits in general, a systematic process for determining the appropriate circuit topology is outlined, and a method for finding circuit element values is introduced. The proposed methodology is demonstrated in detail, supported by four illustrative examples. Equivalent circuit element values are provided. An example of a decomposition strategy for handling complex structures is given. Additionally, a list of typical applications of equivalent circuits is provided with brief descriptions.",Accelerator Physics
640,2507.06425,"['Foxabbott, Jack', 'Mckee-Reid, Leo', 'Cusick, Andrew', 'McCorkell, Robbie', 'Patel, Jugal', 'Rumbelow, Jamie', 'Rumbelow, Jessica', 'Shams, Zohreh', 'Tagade, Arush', 'Hawbecker, Patrick', 'Haupt, Sue Ellen']",Explaining Surface Layer Theory Departures in Marine Flux Profiles with Data-Driven Discovery,"Monin--Obukhov Similarity Theory (MOST), which underpins nearly all bulk estimates of surface fluxes in the atmospheric surface layer, assumes monotonic wind profiles and vertically uniform momentum and heat fluxes. Here, we show that conditions frequently arise in coastal marine settings where these assumptions do not hold. Using flux measurements from the Coastal Land-Air-Sea Interaction (CLASI) project's Air-Sea Interaction Spar (ASIS) buoys with wind and flux measurements at typically ~3m and ~5m above the sea surface, we find that wind speed decreases with height in nearly 20% of observations, and that large vertical gradients in sensible heat flux occur near the surface, contrary to what would be predicted by MOST. Both anomalies are strongly modulated by coastal proximity and wind direction, with the highest occurrence rates near shore under offshore winds. These patterns were found using the Discovery Engine, a general-purpose automated system for scientific discovery, which identifies complex relationships in data without prior hypotheses. The Discovery Engine uncovered three distinct mechanisms responsible for breakdowns in MOST assumptions: internal boundary layers formed by offshore continental flow, wave-driven wind jets associated with high wave age, and thermally stable boundary layers over cold sea surfaces where warm, moist air overlies cooler water far from shore. These findings highlight the limitations of current flux algorithms and suggest directions for improved parameterisation in coastal and open-ocean conditions.",Atmospheric and Oceanic Physics
641,2507.06468,"['Wan, Yangyang', 'Zhou, QianYu', 'Ma, Lin', 'Fan, Xinyu', 'He, Zuyuan']",Resonant microtaper leaky-mode computational spectropolarimetry with tens of femtometers spectral resolution and full stokes measurement,"Emerging computational measurement techniques for acquiring multi-dimensional optical field information, such as spectrum and polarization, are rapidly advancing and offer promising solutions for realizing high-performance miniature systems. The performance of these computational measurement approaches is critically influenced by the choice of random media, yet a general framework for evaluating different implementations remains absent. Here, we propose a universal analytical model for computational measurement systems and reveal that the system resolution is fundamentally determined by the maximum optical path difference (OPD) permitted within the random medium. Building on this theoretical foundation, we present a resonant leaky-mode (RLM) spectropolarimeter that achieves a record high resolution-footprint-product metric. The RLM spectropolarimeter leverages the complex coupling between leaky modes in a tapered coreless optical fiber and whispering-gallery modes (WGM) of microsphere to significantly enhance the maximum OPD within a compact footprint. We simultaneously achieve an ultrahigh spectral resolution of 0.02 pm, a spectral measurement bandwidth of 150 nm, and full-Stokes polarization measurement with an accuracy of $4.732 \times 10^{-6}$, all within a sub-square-millimeter footprint. The proposed theoretical model clarifies the key factors governing the performance of computational measurement systems based on random media and may inspires novel design of advanced computational measurement systems for optical field. The demonstrated RLM spectropolarimeter offers a potential approach for highly integrated, high-performance multi-dimensional optical field measurement.",Optics
642,2507.06473,"['Tarik, Farhan Bin', 'Lao, Yingjie', 'Hammood, Mustafa', 'Barnes, Jonathan', 'Mahanloo, Madeline', 'Chrostowski, Lukas', 'Khan, Taufiquar', 'Ryckman, Judson D.']",Optoelectronic Physical Unclonable Functions and Reservoir-Inspired Computation with Low Symmetry Integrated Photonics,"Emerging applications of photonics in computing, sensing, and security increasingly demand complex input-output behaviors, including highly nonlinear transformations of optical signals. Traditional photonic systems rely on highly structured components with symmetric geometries and low-entropy modal responses to achieve predictable and analytically describable behavior. To achieve expressive functionality, this paradigm often requires large networks of fabrication-sensitive interferometers or resonators and substantial hardware error correction to restore deterministic operation. Here we demonstrate an alternative paradigm rooted in low-symmetry, disordered integrated photonic circuits, which provide intrinsically enhanced modal diversity and spectral complexity, enabling highly nonlinear transformations of input signals into information-rich outputs. Our devices, physically unclonable moire quasicrystal interferometers integrated on a silicon photonics platform, exhibit aperiodic and reconfigurable spectral responses and are characterized by analyticity breaking and erasable mutual information. Using dynamic thermo-optic control to drive their complex spectral dynamics, we demonstrate that these devices function as reconfigurable physical unclonable functions (rPUFs). We also highlight their ability to perform high-dimensional input-output transformations, emulating reservoir-inspired information processing in a compact photonic platform. This work bridges the gap between engineered and natural complexity in photonic systems, revealing new opportunities for scalable, energy-efficient, and information-dense optoelectronics with applications in secure communications, hardware security, advanced sensing, and optical information processing. Our results establish low-symmetry integrated photonics as a powerful resource for complex signal manipulation in photonic systems.",Optics
643,2507.06479,"['Asefi, Niloofar', 'Lupin-Jimenez, Leonard', 'Wu, Tianning', 'He, Ruoying', 'Chattopadhyay, Ashesh']",Generative Lagrangian data assimilation for ocean dynamics under extreme sparsity,"Reconstructing ocean dynamics from observational data is fundamentally limited by the sparse, irregular, and Lagrangian nature of spatial sampling, particularly in subsurface and remote regions. This sparsity poses significant challenges for forecasting key phenomena such as eddy shedding and rogue waves. Traditional data assimilation methods and deep learning models often struggle to recover mesoscale turbulence under such constraints. We leverage a deep learning framework that combines neural operators with denoising diffusion probabilistic models (DDPMs) to reconstruct high-resolution ocean states from extremely sparse Lagrangian observations. By conditioning the generative model on neural operator outputs, the framework accurately captures small-scale, high-wavenumber dynamics even at $99\%$ sparsity (for synthetic data) and $99.9\%$ sparsity (for real satellite observations). We validate our method on benchmark systems, synthetic float observations, and real satellite data, demonstrating robust performance under severe spatial sampling limitations as compared to other deep learning baselines.",Atmospheric and Oceanic Physics
644,2507.06480,"['Sengupta, W.', 'Madan, R.', 'Buller, S.', 'Nikulsin, N.', 'Paul, E. J.', 'Nies, R.', 'Kaptanoglu, A. A.', 'Hudson, S. R.', 'Bhattacharjee, A.']",Periodic Korteweg-de Vries soliton potentials generate quasisymmetric magnetic field strength in a finite plasma-beta equilibrium,"Quasisymmetry (QS) is a hidden symmetry of the magnetic field strength, B, that enables effective confinement of charged particles in a fully three-dimensional (3D) toroidal plasma equilibrium. Such equilibria are typically modeled by the ideal magnetohydrostatic (MHS) equation. The nonlinear, overdetermined nature of the quasisymmetric MHS equations severely complicates our understanding of the interplay between 3D shaping, equilibrium properties such as pressure and rotational transform, and B. Progress has been made through expansions near the magnetic axis; however, a more comprehensive theory is desirable. Using a combination of analysis and regression on a large dataset of numerically optimized quasisymmetric stellarators, we demonstrate that there is a hidden lower dimensionality of B on a magnetic flux surface with connections to the theory of periodic solitons. We show that $B$ on a flux surface is determined by three or at most four flux functions, each of which is a critical value of the derivative of B along the field line. While being consistent with the near-axis models, our results are global and hold even on the last closed flux surface.",Plasma Physics
645,2507.06501,"['Kumawat, Kishan Lal', 'Rahman, Md. Afjalur', 'Anand, Nirmal', 'Ghosh, Dipon Kumar', 'Jenson, Christy Giji', 'Islam, Md. Moinul', 'Adigbo, Samuel Olakunle', 'Hussain, Sheik Munim', 'Baten, Md Zunaid', 'Sadaf, Sharif Md.']",High-Performance Self-Powered Photoelectrochemical Detection Using Scalable InGaN/GaN Nanowire Arrays,"Photoelectrochemical photodetectors (PEC-PDs) are promising owing to their simple, low-cost fabrication, self-powered operation, high photoresponse, and environmental sensitivity. In this work, we report for the first time the self-powered PEC photodetection characteristics of nanowire (NW) based green-emitting InGaN/GaN multiple quantum well (MQW) PEC-PDs, fabricated via a scalable top-down approach.The device exhibits strong UV sensitivity with a peak at 365 nm and an extended response into the visible region.Notably, a high photoresponsivity of 330 mA/W was achieved at a lower illumination intensity of 0.7 mW/cm2. Furthermore, the photodetector demonstrates fast, stable, and reproducible performance across varying biases and illumination conditions. These results suggest that InGaN/GaN MQW nanowire-based PEC photodetectors hold strong promise for scalable, efficient, and stable self-powered optoelectronic applications",Applied Physics
646,2507.06527,"['Rampal, Neelesh', 'Gibson, Peter B.', 'Sherwood, Steven C.', 'Queen, Laura E.', 'Lewis, Hamish', 'Abramowitz, Gab']",Downscaling with AI reveals the large role of internal variability in fine-scale projections of climate extremes,"The computational cost of dynamical downscaling limits ensemble sizes in regional downscaling efforts. We present a newly developed generative-AI approach to greatly expand the scope of such downscaling, enabling fine-scale future changes to be characterised including rare extremes that cannot be addressed by traditional approaches. We test this approach for New Zealand, where strong regional effects are anticipated. At fine scales, the forced (predictable) component of precipitation and temperature extremes for future periods (2080--2099) is spatially smoother than changes in individual simulations, and locally smaller. Future changes in rarer (10-year and 20-year) precipitation extremes are more severe and have larger internal variability spread than annual extremes. Internal variability spread is larger at fine scales that at the coarser scales simulated in climate models. Unpredictability from internal variability dominates model uncertainty and, for precipitation, its variance increases with warming, exceeding the variance across emission scenarios by fourfold for annual and tenfold for decadal extremes. These results indicate that fine-scale changes in future precipitation are less predictable than widely assumed and require much larger ensembles to assess reliably than changes at coarser scales.",Atmospheric and Oceanic Physics
647,2507.06533,"['Vargiemezis, Themistoklis', 'Gorlé, Catherine']",From large-eddy simulations to deep learning: A U-net model for fast urban canopy flow predictions,"Accurate prediction of wind flow fields in urban canopies is crucial for ensuring pedestrian comfort, safety, and sustainable urban design. Traditional methods using wind tunnels and Computational Fluid Dynamics, such as Large-Eddy Simulations (LES), are limited by high costs, computational demands, and time requirements. This study presents a deep neural network (DNN) approach for fast and accurate predictions of urban wind flow fields, reducing computation time from an order of 10 hours on 32 CPUs for one LES evaluation to an order of 1 second on a single GPU using the DNN model. We employ a U-Net architecture trained on LES data including 252 synthetic urban configurations at seven wind directions ($0^{o}$ to $90^{o}$ in $15^{o}$ increments). The model predicts two key quantities of interest: mean velocity magnitude and streamwise turbulence intensity, at multiple heights within the urban canopy. The U-net uses 2D building representations augmented with signed distance functions and their gradients as inputs, forming a $256\times256\times9$ tensor. In addition, a Spatial Attention Module is used for feature transfer through skip connections. The loss function combines the root-mean-square error of predictions, their gradient magnitudes, and L2 regularization. Model evaluation on 50 test cases demonstrates high accuracy with an overall mean relative error of 9.3% for velocity magnitude and 5.2% for turbulence intensity. This research shows the potential of deep learning approaches to provide fast, accurate urban wind assessments essential for creating comfortable and safe urban environments. Code is available at https://github.com/tvarg/Urban-FlowUnet.git",Computational Physics
648,2507.06536,"['Mallery, Kevin', 'Bristow, Nathaniel R.', 'Heller, Nicholas', 'Travadi, Yash', 'Arafa, Ali', 'Kamalanathan, Kaylee', 'Galeano-Garces, Catalina', 'Ahmadi, Mahdi', 'Schaap, Grant', 'Hesch, Alexa', 'Hedeen, Olivia', 'Izuora, Zikora', 'Hapke, Joel', 'Miller, Jeffrey', 'Viswanathan, Arjun', 'Babris, Ivo', 'Bae, Songyi', 'Le, Tuan', 'Clacko, Tony', 'Antonarakis, Emmanuel S.', 'Konety, Badrinath R.', 'Drake, Justin M.', 'Hong, Jiarong']",Circulating tumor cell detection in cancer patients using in-flow deep learning holography,"Circulating tumor cells (CTCs) are cancer cells found in the bloodstream that serve as biomarkers for early cancer detection, prognostication, and disease monitoring. However, CTC detection remains challenging due to low cell abundance and heterogeneity. Digital holographic microscopy (DHM) offers a promising, label-free method for high-throughput CTC identification by capturing superior morphological information compared to traditional imaging methods, while remaining compatible with in-flow data acquisition. We present a streamlined DHM-based system that integrates microfluidic enrichment with deep learning-driven image analysis, supplemented by immunofluorescent profiling, to improve the sensitivity and specificity of CTC enumeration. Specifically, our platform combines inertial microfluidic preprocessing with dual-modality imaging, integrating holography with fluorescence sensing of up to two markers. A deep learning model, trained on a diverse set of healthy blood samples and cancer cell lines, and executed in real-time, provides a morphological confidence on a cell-by-cell basis that may then be combined with immunofluorescence criteria for enumeration. In a pilot study, we demonstrate significantly higher CTC counts in patients with late-stage prostate cancer (n=13) compared to healthy controls (n=8), with a patient-level false positive rate of 1 cell/mL. Notably, nearly two-thirds of identified CTCs were EpCAM-negative but PSMA positive (a prostate specific epithelial marker), suggesting that traditional use of EpCAM as an epithelial marker for CTCs may lead to false negatives. These findings highlight the potential of DHM for applications including but not limited to screening, diagnostics, and precision oncology.",Optics
649,2507.06587,"['Halawa, Osama M.', 'Ahmed, Esraa', 'Abdelrazek, Malk M.', 'Nagy, Yasser M.', 'Abdelraouf, Omar A. M.']","Illuminating the Future: Nanophotonics for Future Green Technologies, Precision Healthcare, and Optical Computing","Nanophotonics, an interdisciplinary field merging nanotechnology and photonics, has enabled transformative advancements across diverse sectors including green energy, biomedicine, and optical computing. This review comprehensively examines recent progress in nanophotonic principles and applications, highlighting key innovations in material design, device engineering, and system integration. In renewable energy, nanophotonic allows light-trapping nanostructures and spectral control in perovskite solar cells, concentrating solar power, and thermophotovoltaics. That have significantly enhanced solar conversion efficiencies, approaching theoretical limits. For biosensing, nanophotonic platforms achieve unprecedented sensitivity in detecting biomolecules, pathogens, and pollutants, enabling real-time diagnostics and environmental monitoring. Medical applications leverage tailored light-matter interactions for precision photothermal therapy, image-guided surgery, and early disease detection. Furthermore, nanophotonics underpins next-generation optical neural networks and neuromorphic computing, offering ultra-fast, energy-efficient alternatives to von Neumann architectures. Despite rapid growth, challenges in scalability, fabrication costs, and material stability persist. Future advancements will rely on novel materials, AI-driven design optimization, and multidisciplinary approaches to enable scalable, low-cost deployment. This review summarizes recent progress and highlights future trends, including novel material systems, multidisciplinary approaches, and enhanced computational capabilities, to pave the way for transformative applications in this rapidly evolving field.",Optics
650,2507.06659,"['Jung, Jung-Hoon', 'Eom, Young-Ho']",Modeling Multistability and Hysteresis in Urban Congestion Spreading,"Growing evidence suggests that the macroscopic functional states of urban road networks exhibit multistability and hysteresis, but microscopic mechanisms underlying these phenomena remain elusive. Here, we demonstrate that in real-world road networks, the recovery process of congested roads is not spontaneous, as assumed in existing models, but is hindered by connected congested roads, and such hindered recovery can lead to the emergence of multistability and hysteresis in urban traffic dynamics. By analyzing real-world urban traffic data, we observed that congestion propagation between individual roads is well described by a simple contagion process like an epidemic, but the recovery rate of a congested road decreases drastically by the congestion of the adjacent roads unlike an epidemic. Based on this microscopic observation, we proposed a simple model of congestion propagation and dissipation, and found that our model shows a discontinuous phase transition between macroscopic functional states of road networks when the recovery hindrance is strong enough through a mean-field approach and numerical simulations. Our findings shed light on an overlooked role of recovery processes in the collective dynamics of failures in networked systems.",Physics and Society
651,2507.06661,"['De Domenico, Federica', 'Caccioli, Fabio', 'Livan, Giacomo']",Peer influence breaks ergodicity in an opinion dynamics model with external information,"We present a stochastic imitation-based model of opinion dynamics in which agents balance social conformity with responsiveness to an external signal. The model captures how populations evolve between two binary opinion states, driven by peer influence and noisy external information. Through both memory-less and memory-based implementations, we identify a critical threshold of social sensitivity that separates an ergodic phase--where agents collectively track the external signal--from a non-ergodic phase characterized by persistent consensus and reduced adaptability to external changes. Analytical results and simulations reveal that memory in decision-making smooths the transition and lowers the critical threshold for ergodicity breaking. Extending the model to various network structures confirms the robustness of the observed phase transition. We further discuss empirical methodologies for estimating the critical threshold and show how the model may be applied to real-world domains. Our findings contribute to understanding how social conformity, memory effects and randomness jointly shape collective behaviour, with implications for predicting social tipping points and influencing large-scale social dynamics.",Physics and Society
652,2507.06680,"['Lam, Huynh Van Sa', 'Wangjam, Tomthin Nganba', 'Kumarappan, Vinod']",Rotational coherences in O$_2^+$ following strong-field ionization,"We investigate the wave packet that remains bound in the ground and excited cationic states of oxygen after strong-field ionization by an intense 800-nm pulse. Much weaker probe pulses (800 or 264 nm) are used to dissociate these still-bound cations. The momentum distribution of O$^+$ is measured as a function of pump-probe delay and Fourier-transformed to obtain kinetic-energy-dependent and rotational-state-resolved quantum beat spectra. The sub-cm$^{-1}$ resolution of the Fourier transform allows unambiguous identification of the electronic, vibrational, and rotational states populated by the pump and then dissociated by the probe. Although strong-field ionization is expected to populate the lower-lying $X^2\Pi_g$ and $a^4\Pi_u$ states more effectively than the $b^4\Sigma^{-}_g$ state, a wave packet in the $X^2\Pi_g$ state is seen only with the 264-nm probe and only weak signatures of the $a^4\Pi_u$ states are found with either probe. The experiment confirms the role of the resonant coupling between the $b^4\Sigma^{-}_g$ and $a^4\Pi_u$ states by the 800 nm pulses [Xue \textit{et al.}, Phys. Rev. A 97, 043409 (2018)] and reveals the importance of rovibrational excitation in determining the momentum distribution of the O$^+$ fragments. The strong $X^2\Pi_g$ state contribution observed with the 264-nm probe also shows the importance of resonant coupling in the probe pulse. The sub-cm$^{-1}$ resolution also resolves spin-orbit splitting in both the $X^2\Pi_g$ and $a^4\Pi_u$ state wave packets.",Atomic Physics
653,2507.06703,"['Elsner, Ingo', 'Müller, Carsten']",Optimizing the incident electron momentum for resonant few-photon Kapitza-Dirac scattering in bichromatic laser fields,"Nonrelativistic Kapitza-Dirac scattering of electrons from counterpropagating bichromatic laser waves is studied in the resonant Bragg regime, taking the electron spin into account. We show that the intrinsic field-induced detuning, which arises in the Rabi oscillation dynamics between initial and scattering state of the electron, can be compensated by a suitable adjustment of its incident momentum. Analytical formulas of the optimized electron momentum for spin-dependent three-photon and spin-independent four-photon Kapitza-Dirac scattering are obtained from simplified model systems in reduced dimensionality, which preserve the characteristic properties of the process.",Atomic Physics
654,2507.06718,"['Zhang, Renlong', 'Weng, Xiaoyu', 'Zhou, Haoxian', 'Wang, Luwei', 'Lin, Fangrui', 'Yan, Wei', 'Gao, Xiumin', 'Yu, Bin', 'Lin, Danying', 'Liu, Liwei', 'Zhang, Chenshuang', 'Green, Kayla K.', 'Schmidt, Ewoud R. E.', 'Zhuang, Songlin', 'Qu, Junle']",Three-Dimensional Isotropic STED Nanoscopy using a Single Objective,"Accurate three-dimensional (3D) imaging requires an isotropic point spread function (PSF). However, the inherent missing aperture of a single objective lens results in an elongated, cigar-like PSF, which has rendered isotropic resolution in fluorescence microscopy seemingly insurmountable without a 4{\pi} configuration for decades. To address this long-standing challenge, we introduce ISO-STED (Isotropic Single-Objective STED) Nanoscopy, a novel approach that employs a single objective lens and a single depletion beam. By utilizing a hollow depletion focus, ISO-STED achieves an isotropic PSF without relying on a 4{\pi} configuration. This innovative design enables uniform fluorescence suppression in all directions, thereby yielding an isotropic 3D resolution of approximately 70 nm. Our work not only demonstrates the potential of ISO-STED Nanoscopy to provide a compact and versatile solution for isotropic 3D imaging in complex specimens but also paves the way for more accessible and practical applications in various research fields, including biomedical research and neuroscience.",Optics
655,2507.06720,"['Procopio, Giuseppe']",Green function and singularities in Stokes flow confined by cylindrical walls,"In this article, the Green function for the Stokes flow in the interior, exterior, and annular regions bounded by cylindrical walls is derived as a function of the pole position and expressed invariantly both at the field and pole points. Specifically, the Green function is obtained using a cylindrical harmonic expansion of the Stokes flow within the bitensorial formulation. This formulation allows us to obtain higher-order singularities within the same domains, such as the confined Couplet and Stresslet, by simply differentiating the Green function at its pole. Moreover, the confined Sourcelet and its associated multipoles are derived from the Green function through a new method that enforces the reciprocal properties of the Stokes flow. The resulting singularities are then employed to address hydrodynamic problems involving active and passive colloids interacting with cylindrical walls, such as sedimenting particles in the annular cylindrical region and the attractive or repulsive hydrodynamic forces exerted by the cylindrical boundaries on a microswimmer.",Fluid Dynamics
656,2507.06727,"['Fu, Gan', 'Ciuhu, Calina', 'Curti, Mitrofan', 'Lomonova, Elena A.']",Fast Forward and Inverse Thermal Modeling for Parameter Estimation of Multi-Layer composites -- Part I: Forward Modeling,"This study presents fast and accurate analytical methods for transient thermal modeling in multi-layer composites with an arbitrary number of layers. The proposed approach accounts for internal heat generation and non-homogeneities in the heat diffusion equation. The separation of variables (SOV) method is employed to decouple spatial and temporal components, enabling the determination of eigenvalues. The orthogonal expansion (OE) technique is then applied to compute Fourier coefficients using 'natural' orthogonality. An analytical solution for composites with constant heat sources is developed by combining the SOV method and OE technique. Additionally, a Green's function (GF) based approach is formulated to handle transient heat sources and other non-homogeneous conditions, including temperature-dependent thermal conductivity. The results demonstrate that the proposed method offers significantly faster computations compared to finite element (FE) methods, while maintaining high accuracy. This forward modeling approach serves as an efficient basis for inverse modeling, aimed at estimating unknown material properties and geometric deformations, which are explored in Part II of this study.",Applied Physics
657,2507.06746,"['Fu, Gan', 'Curti, Mitrofan', 'Ciuhu, Calina', 'Lomonova, Elena A.']",Fast Forward and Inverse Thermal Modeling for Parameter Estimation of Multi-Layer Composites -- Part II: Inverse Modeling and Applications,"A fast inverse heat conduction model (IHCM) is developed for estimating unknown properties of multi-layer composites considering internal heat generation. This work builds on the validated analytical forward models presented in Part I. Transient temperature at a single point is used as input, with the objective function minimized through an interior-point optimization algorithm. The IHCM accurately estimates thermal properties such as thermal conductivity, specific heat capacity, density, and heat transfer coefficient. It also identifies internal geometric variations and their locations, such as delamination caused by thermal expansion or mechanical motion. These predictions are validated through finite element (FE) simulations. Additionally, a sensorless strategy is introduced, providing a non-invasive inverse modeling approach. The feasibility, sensitivity and limitations of the proposed IHCM are evaluated across various scenarios. The results demonstrate strong potential for applications such as thermal performance monitoring, online defect detection, and real-time diagnostics in multi-layer composite systems.",Applied Physics
658,2507.06783,"['Hazra, Mouli', 'Rieger, Manuel', 'Kumar, Anand', 'Mishuk, Mohammad N.', 'Cholsuk, Chanaprom', 'Sripathy, Kabilan', 'Villafañe, Viviana', 'Müller, Kai', 'Finley, Jonathan J.', 'Vogl, Tobias']",Temperature-Dependent Emission Spectroscopy of Quantum Emitters in Hexagonal Boron Nitride,"Color centers in hexagonal boron nitride (hBN) have attracted significant interest due to their potential applications in future optical quantum technologies. For most applications, scalable on-demand fabrication is a key requirement. Recent advances using localized electron irradiation have demonstrated near-identical emitters in the blue and yellow spectral regions. While the blue emitters have been demonstrated in cryogenic temperatures, the yellow emitters remain uncharacterized under such conditions. In this work, we therefore extended the study of yellow emitters to cryogenic temperatures. Initially, multiple spectral features were observed, prompting a systematic investigation that led to the identification of a defect emission centered around 547.5 nm with high brightness and excellent photostability. By tuning the excitation wavelength, we are able to distinguish Raman scattering peaks from the emitter emission. Further analysis of the vibronic emissions allowed us to identify an optical phonon mode, whose contribution becomes increasingly dominant at elevated temperatures. Photoluminescence excitation spectroscopy (PLE) reveals excitation through this phonon mode enhances the emission by almost 5-fold in cryogenic temperature. Temperature-dependent studies further elucidate the role of phonons in the emission process. These observations deepen our understanding of the nature of the emitters, opening new avenues for precise tuning of quantum light sources.",Optics
659,2507.06796,"['Derez, Matthias', 'Hoogsteyn, Alexander', 'Delarue, Erik']",Optimisation of Electrolyser Operation: Integrating External Heat,"Integrating external heat into electrolysers can reduce the electrical power demand for carbon-neutral hydrogen production. Efficient operation requires detailed models that incorporate heat availability and its effect on startup costs. This paper advances existing operational models by endogenously modelling startup costs and direct heat integration, based on a piecewise linear approximation of the electrochemical equations. We analyse the impact of low- and high-temperature heat integration on the efficiency and profitability of hydrogen production for solid oxide and proton exchange membrane electrolysis technologies.",Chemical Physics
660,2507.06800,"['Sarva, Kishorkumar', 'Murthy, Tejas G', 'Tomar, Gaurav']",Role of Transient Dynamics in Dripping-Jetting Transition in Newtonian Fluids,"Dripping dynamics has been well studied over the past century and forms a classic example of chaotic system in physics. With an increase in the inlet flow rate, periodic droplet formation from a faucet becomes chaotic in terms of the droplet size and the length of the liquid column at the time of pinch-off. With a further increase in the flow rate, dripping regime transitions into jetting regime where the liquid column length is much longer than that observed in the dripping case. In general, dripping faucet is seen as a long time behavior of the system at fixed control parameters. In the steady state condition, different nonlinear behaviors such as periodic and chaotic formation of droplets are observed in the dripping and jetting regimes. It is known that dripping faucet shows chaotic dripping regime before jetting regime ensues. At a critical inlet velocity, $U_{m-d_j}$, we note that dripping to jetting transition occurs after several droplets have formed in the dripping regime. The transition behaviour can be characterized by the time evolution of the liquid jet length $L$ and droplet size $D_p$. Solution to slender jet equation show that the dripping-jetting transition region is a function of the fluid properties. Further, we show that perturbations in the inlet velocity can significantly modify the transient behavior of the dripping to jetting regime transition.",Fluid Dynamics
661,2507.06801,"['Halder, Arijit', 'Banerjee, Supratik', 'Mininni, Pablo D.', 'Sharma, Manohar K.']",On local and non-local energy transfers in Hall magnetohydrodynamic turbulence,"A systematic study of inertial energy cascade in three-dimensional incompressible Hall magnetohydrodynamic turbulence is conducted to probe into the locality of energy conserving triads and the subsequent transfers. Based on the nature of triadic conservations, the energy transfer due to the Hall term is further decomposed into two channels BB and JB corresponding to the terms $d_i ({\bf j}\cdot\nabla){\bf b}$ and $ d_i ({\bf b}\cdot\nabla){\bf j}$, respectively (Halder et al., 2023; Banerjee and Halder,2024). Here ${\bf b}$ and ${\bf j}$ represent the magnetic field and the current in Alfv\'en units, whereas $d_i$ is the ion inertial scale. Using direct numerical simulations, we calculate the shell-to-shell energy transfer rates corresponding to both the channels, and convincingly show each of them to comprise a combination of local and non-local energy transfers. A local inverse transfer is consistently observed at all scales of the channel BB whereas for the channel JB, the local exchange of energy is associated with a gradual increase in strength as the scale is decreased, together with a transition from inverse to direct transfer across the Hall wavenumber, characterized by the ion inertial length $d_i$. Calculating mediator-specific transfer rates, we also conclude that a considerable amount of the local energy transfer is mediated by the non-local triads, especially at small scales of the channel JB. The observed results can be explained using the power-law behaviour of the modal fields. The present study captures the intricate dynamics of energy transfer due to the Hall term and hence can be used to develop more insightful analytical models (shell models, for example) for Hall magnetohydrodynamic cascade. The framework can be extended to segregate the local and the nonlocal heating in various turbulent flows including ferrofluids, binary fluids, etc.",Plasma Physics
