,paper,authors,title,abstract,cathegory
422,2505.16301,"['Ge, Fuchun', 'Chen, Yuxinxin', 'Dral, Pavlo O.']",Artificial Intelligence for Direct Prediction of Molecular Dynamics Across Chemical Space,"Molecular dynamics (MD) is a powerful tool for exploring the behavior of atomistic systems, but its reliance on sequential numerical integration limits simulation efficiency. We present a novel neural network architecture, MDtrajNet, and a pre-trained foundational model, MDtrajNet-1, that directly generates MD trajectories across chemical space, bypassing force calculations and integration. MDtrajNet combines equivariant neural networks with a transformer-based architecture to achieve strong accuracy and transferability in predicting long-time trajectories. This approach accelerates simulations by up to two orders of magnitude and yields better accuracy than MD propagated with established machine-learning interatomic potentials trained on the same data. Remarkably, the errors of the trajectories generated by MDtrajNet-1 for various seen and even unseen small-sized molecular systems are close to those of the conventional ab initio MD. The current limitations of MDtrajNet-1 are attributed to the relatively small size of the chemical space in its training data; however, even for bigger, unseen systems, MDtrajNet-1 provides a good starting point for fine-tuning and obtaining system-specific models. The architecture's flexible design supports diverse application scenarios, including different statistical ensembles, boundary conditions, and interaction types. By overcoming the intrinsic speed barrier of conventional MD, MDtrajNet opens new frontiers in efficient and scalable atomistic simulations.",Chemical Physics
423,2505.16337,"['Yang, Yitao', 'Liu, Erjian', 'Jia, Bin', 'Manley, Ed']",Urban transport systems shape experiences of social segregation,"Mobility is a fundamental feature of human life, and through it our interactions with the world and people around us generate complex and consequential social phenomena. Social segregation, one such process, is increasingly acknowledged as a product of one's entire lived experience rather than mere residential location. Increasingly granular sources of data on human mobility have evidenced how segregation persists outside the home, in workplaces, cafes, and on the street. Yet there remains only a weak evidential link between the production of social segregation and urban policy. This study addresses this gap through an assessment of the role of the urban transportation systems in shaping social segregation. Using city-scale GPS mobility data and a novel probabilistic mobility framework, we establish social interactions at the scale of transportation infrastructure, by rail and bus service segment, individual roads, and city blocks. The outcomes show how social segregation is more than a single process in space, but varying by time of day, urban design and structure, and service design. These findings reconceptualize segregation as a product of likely encounters during one's daily mobility practice. We then extend these findings through exploratory simulations, highlighting how transportation policy to promote sustainable transport may have potentially unforeseen impacts on segregation. The study underscores that to understand social segregation and achieve positive social change urban policymakers must consider the broadest impacts of their interventions and seek to understand their impact on the daily lived experience of their citizens.",Physics and Society
424,2505.16364,"['Yao, Xiuyu', 'Zhu, Ping', 'Yi, Youjian', 'Gong, Zezhao', 'Zhang, Dongjun', 'Guo, Ailin', 'Ding, Fucai', 'Liang, Xiao', 'Zhang, Xuejie', 'Sun, Meizhi', 'Zhang, Qiang', 'Tong, Miaoyan', 'Cui, Lijie', 'Zen, Hailun', 'Xie, Xinglong', 'Zhu, Jianqiang']",Single-shot 3D characterization the spatiotemporal optical vortex via a spatiotemporal wavefront sensor (STWFS),"The advent of spatiotemporal wave packets (STWPs), represented by spatiotemporal optical vortices (STOVs), has paved the way for the exploration in optics and photonics. To date, despite considerable efforts, a comprehensive and efficient practical means to characterizing wave packets with such complex structures is still lacking. In this study, we introduced a new method designed to achieve high-precision and high-throughput spatiotemporal wave packet measurements using a user-friendly set up. This method is based on a quadriwave lateral shearing interferometric wavefront sensor that utilizes wavelength division multiplexing, termed the ""spatiotemporal wavefront sensor (STWFS)."" Using this method, we have fabricated a compact prototype with 295 * 295 spatial pixels * 36 wavelength channels of 0.5 nm spectral resolution in a single frame. This STWFS enabled, for the first time, single-shot self-referenced spatiotemporal three-dimensional (3D) optical field characterizations of STOV pulses with transverse orbital angular momenta L of 1 and 2, and obtained the dynamic visualization of the focused propagation of STOV pulses. Furthermore, the STWFS provides a 1.87 nm (0.95%) root mean square (RMS) absolute accuracy for spatiotemporal phase reconstruction. This achievement represents the highest performance compared with other three-dimensional spatiotemporal metrology methods. As a spatiotemporal optical field characterization method, the STWFS offers ultrafast 3D diagnostics, contributing to spatiotemporal photonics and broader applications across different fields, such as light-matter interactions and optical communications.",Optics
425,2505.16378,"['Ayyadevara, Akhil', 'Prakash, Anand', 'Dutta, Shovan', 'Paramekanti, Arun', 'Rangwala, S. A.']",Observing the dynamics of octupolar structural transitions in trapped-ion clusters,"Interacting many-particle systems can self-organize into a rich variety of crystalline structures. While symmetry provides a powerful framework for predicting whether transitions between crystal states are continuous or discontinuous, collective lattice dynamics offer complementary insights into the microscopic mechanisms that drive these transitions. Trapped laser-cooled ions present a pristine and highly controllable few-body system for studying this interplay of symmetry and dynamics. Here, we use real-time fluorescence imaging while deforming the trap potential to observe a variety of structural transitions in three-dimensional (3D), unit-cell-like ion clusters. We identify a set of transitions signaled by parity-odd octupole order parameters, and probe their distinct dynamical signatures. Our observations reveal the softening of a collective Higgs-like mode indicating spontaneous symmetry-breaking, hysteresis resulting from a catastrophe where a metastable state vanishes abruptly, and stochastic switching between metastable states of differing symmetries. We also uncover a remarkable coincidence of symmetry-breaking and discontinuous transitions, analogous to a thermodynamic triple point. Our results establish 3D trapped-ion clusters as a versatile platform to engineer complex potential energy landscapes, opening new avenues for studies of reaction kinetics, geometric frustration, and related phenomena in mesoscopic platforms.",Atomic Physics
426,2505.16393,"['Hrast, Mateja', 'Koutentakis, Georgios M.', 'Maslov, Mikhail', 'Lemeshko, Mikhail']",Bottom-up Analysis of Ro-Vibrational Helical Dichroism,"Helical dichroism (HD) is a proposed method for the resolution of molecular chirality, employing the orbital angular momentum (OAM) of light. Going beyond the conventional assumptions about HD, this work proposes a rigid theoretical framework for the analysis of the HD, based on molecular symmetries and rotational eigenstates. We derive the rotational selection rules, which clearly establish that HD only emerges from the spin-orbit coupling of light, even for beams without far-field OAM. Our findings refine the conditions for observing HD, shedding light on the outcome of prior experiments and guiding future designs for chiral sensing using structured light.",Atomic Physics
427,2505.16427,"['Philipp, Luca Nils', 'Münzel, Eva', 'Lüttig, Julian', 'Mitrić, Roland']",Lineshapes in Pump-Probe Spectroscopy of Polaritons,"Forming new hybrid quasiparticles by strong light-matter coupling is a promising tool for tailoring photophysics and photochemistry of molecules. Thus, the ultrafast dynamics of polaritons formed upon strong light-matter coupling has been extensively studied by pump-probe spectroscopy. Although it was predicted that the partial photonic character of polaritons should shorten their lifetime compared to purely molecular excited states, many studies do not observe this effect. So far, the unexpected longevity of the spectral signatures was either explained by relaxation into a manifold of so-called dark states or by other uncontrolled effects that change the properties of cavity materials. In order to resolve these issues, we investigate here the dependence of the lineshape of pump-probe spectra of polaritons on the ratio of photonic and molecular character. Furthermore, by phenomenologically including relaxation to dark states, we find that it is possible to spectrally resolve this relaxation process by observing a characteristic phase flip in the pump-probe signal. Our results show that the signatures of various effects and their contributions to the polariton dynamics can be disentangled from the spectral lineshapes.",Chemical Physics
428,2505.16454,"['Yoshida, Shuhei']",Parallel Phase-shifting Digital Ghost Holography,"The ghost imaging (GI) technique, which has attracted attention as a highly sensitive and noise-resistant technique, employs a spatially modulated illuminating light and a single-pixel detector. Generally, the information acquired by GI is the transmittance or reflectance distribution of an object. A method has also been proposed to measure the complex amplitude by applying digital holography (DH) techniques. These methods irradiate phase-modulated illuminating lights onto an object, and the intensities of the interference lights between the lights interacting with the object and the reference light are measured. Then, the complex amplitude of the object light is reconstructed based on the correlation between the light intensities and the phase patterns. In DH-based GI, it is necessary to remove unwanted components from the interferogram by phase shifting, which requires more measurements than the conventional GI method. Thus, we propose a technique to reconstruct the complex amplitude in DH-based GI without increasing the number of measurements using parallel phase-shifting optics. In the proposed method, interferograms phase-shifted in steps of $\pi/2$ with waveplates are divided into four using polarization beam splitters (PBS), and their intensities are measured simultaneously. The object light component can be extracted from the intensities of these four interferograms. We demonstrate the effectiveness of the proposed method through experiments.",Optics
429,2505.16476,"['Tajs, Patryk', 'Skarupski, Mateusz', 'Rydzewski, Jakub']",NeuralTSNE: A Python Package for the Dimensionality Reduction of Molecular Dynamics Data Using Neural Networks,"Unsupervised machine learning has recently gained much attention in the field of molecular dynamics (MD). Particularly, dimensionality reduction techniques have been regularly employed to analyze large volumes of high-dimensional MD data to gain insight into hidden information encoded in MD trajectories. Among many such techniques, t-distributed stochastic neighbor embedding (t-SNE) is particularly popular. A parametric version of t-SNE that employs neural networks is less commonly known, yet it has demonstrated superior performance in dimensionality reduction compared to the standard implementation. Here, we present a Python package called NeuralTSNE with our implementation of parametric t-SNE. The implementation is done using the PyTorch library and the PyTorch Lightning framework and can be imported as a module or used from the command line. We show that NeuralTSNE offers an easy-to-use tool for the analysis of MD data.",Chemical Physics
430,2505.16489,"['Klimeš, Jiří', 'Soldán, Pavel']",Spin-polarized alkali-metal trimers revisited,"Homonuclear spin-polarized alkali-metal trimers in their lowest-lying electronic state are investigated theoretically. Their equilibrium geometries and binding energies are determined with the state-of-the-art quantum chemical methods at three levels of approximation. The equilibrium geometries obtained $R_{\rm eq}({\rm Li}_3) = 3.100$ \r{A}, $R_{\rm eq}({\rm Na}_3) = 4.353$ \r{A}, $R_{\rm eq}({\rm K}_3) = 4.996$ \r{A}, $R_{\rm eq}({\rm Rb}_3) = 5.391$ \r{A}, and $R_{\rm eq}({\rm Cs}_3) = 5.730$ \r{A} are compared to the other theoretical results and also with the very recent experimental results obtained through the laser-induced Coulomb explosion. Further theoretical studies are proposed, which could help with better interpretation of the experimental results for the sodium and cesium trimers.",Chemical Physics
431,2505.16541,"['Forbes, Kayn A.', 'Andrews, David L.']",Generalized Polarization Matrix Approach to Near-Field Optical Chirality,"For paraxial light beams and electromagnetic fields, the Stokes vector and polarization matrix provide equivalent scalar measures of optical chirality, widely used in linear optics. However, growing interest in non-paraxial fields, with fully three-dimensional polarization components, necessitates an extended framework. Here, we develop a general theory for characterizing optical chirality in arbitrary electromagnetic fields, formulated through extensions of the polarization matrix approach. This framework applies to both near- and far-field optical helicity and chirality. As examples, we demonstrate its relevance to near-zone fields from chiral dipole emission and the focal plane of tightly focused beams.",Optics
432,2505.16574,"['Budnick, Barak', 'Biham, Ofer', 'Katzav, Eytan']",The effect of preferential node deletion on the structure of networks that evolve via preferential attachment,"We present analytical results for the effect of preferential node deletion on the structure of networks that evolve via node addition and preferential attachment. To this end, we consider a preferential-attachment-preferential-deletion (PAPD) model, in which at each time step, with probability $P_{\rm add}$ there is a growth step where an isolated node is added to the network, followed by the addition of $m$ edges, where each edge connects a node selected uniformly at random to a node selected preferentially in proportion to its degree. Alternatively, with probability $P_{\rm del}=1-P_{\rm add}$ there is a contraction step, in which a preferentially selected node is deleted and its links are erased. The balance between the growth and contraction processes is captured by the growth/contraction rate $\eta=P_{\rm add}-P_{\rm del}$. For $0 < \eta \le 1$ the overall process is of network growth, while for $-1\le\eta<0$ the overall process is of network contraction. Using the master equation and the generating function formalism, we study the time-dependent degree distribution $P_t(k)$. It is found that for each value of $m>0$ there is a critical value $\eta_c(m)=-(m-2)/(m+2)$ such that for $\eta_c(m)<\eta\le1$ the degree distribution $P_t(k)$ converges towards a stationary distribution $P_{\rm st}(k)$. In the special case of pure growth, where $\eta=1$, the model is reduced to a preferential attachment growth model and $P_{\rm st}(k)$ exhibits a power-law tail, which is a characteristic of scale-free networks. In contrast, for $\eta_c(m)<\eta<1$ the distribution $P_{\rm st}(k)$ exhibits an exponential tail, which has a well-defined scale.This implies a phase transition at $\eta=1$, in contrast with the preferential-attachment-random-deletion (PARD) model [B. Budnick, O. Biham and E. Katzav, J. Stat. Mech. 013401 (2025)], in which the power-law tail remains intact as long as $\eta>0$.",Physics and Society
433,2505.16598,"['Nema, Ayushi', 'Bhaskar, Ankush', 'Pathak, Kamlesh N.', 'Datta, Abhirup']",How the Shortest and Longest HILDCAAs Shaped Earth Outer Radiation Belt During the Van Allen Probes Era?,"High-intensity long-duration continuous auroral electrojet (AE) activity (HILDCAA) events are associated with the enhancement of relativistic electron fluxes in the inner magnetosphere. The physical mechanisms underlying this enhancement are not well established yet. In this study, we analyze two contrasting HILDCAA events, one representing the shortest and the other the longest duration, using NASA Van Allen Probes observations, which have provided unprecedented, unique in-situ observations of the harsh radiation environment around the Earth. Detailed spectral and temporal analyses reveal that while both events trigger enhancements in electron flux across multiple energy channels, the shortest event is characterized by rapid, transient increases in energy levels. In contrast, the longest event produced sudden and markedly higher flux variation. The long duration event showed an acceleration of electrons to higher energy as compared to the shorter one. Moreover, a clear correlation between elevated ULF wave power for the longest event compared to the shortest is observed, apart from chorus waves responsible for relativistic electron acceleration. These findings underscore the importance of considering the duration of events in space weather models and assessment and provide valuable insights into the magnetospheric processes that modulate the variability of the radiation belt during HILDCAA conditions.",Space Physics
434,2505.16601,"['Costa, Davide', 'Fallavollita, Francesco', 'Kroha, Hubert', 'Kortner, Oliver', 'Maly, Pavel', 'Proto, Giorgia', 'Soyk, Daniel', 'Voevodina, Elena', 'Zimmermann, Jorg']","Resistive Plate Chamber Detector Construction and Certification: State-of-the-Art Facilities at the Max Planck Institute for Physics, in Partnership with Industrial Partners","Resistive Plate Chambers (RPCs) featuring 1 mm gas volumes combined with high-pressure phenolic laminate (HPL) electrodes provide excellent timing resolution down to a few hundred picoseconds, along with spatial resolution on the order of a few millimeters. Thanks to their relatively low production cost and robust performance in high-background environments, RPCs have become essential components for instrumenting large detection areas in high-energy physics experiments. The growing demand for these advanced RPC detectors, particularly for the High-Luminosity upgrade of the Large Hadron Collider (HL-LHC), necessitates the establishment of new production facilities capable of delivering high-quality detectors at an industrial scale. To address this requirement, a dedicated RPC assembly and certification facility has been developed at the Max Planck Institute for Physics in Munich, leveraging strategic collaborations with industrial partners MIRION and PTS. This partnership facilitated the transfer of advanced, research-level assembly methodologies into robust, scalable industrial processes. Through a structured, phased prototyping and certification approach, initial tests on small-scale ($40 \times 50 \, cm^2$) prototypes validated the scalability and applicability of optimized production procedures to large-scale ($1.0 \times 2.0 \, m^2$) RPC detectors. Currently, the project has entered its final certification phase, involving extensive performance and longevity testing, including a year-long irradiation campaign at CERN's Gamma Irradiation Facility (GIF++). This article details the development and successful industrial implementation of novel assembly techniques, highlighting the enhanced capabilities and reliability of RPC detectors prepared through this industrial-academic collaboration, ensuring readiness for upcoming challenges in high-energy physics detector instrumentation.",Instrumentation and Detectors
435,2505.16645,"['Korobov, Vladimir I']",Relativistic corrections of order $m\alpha^6$: singular operators and regularization,"The finite operators are derived for the nonrecoil (leading order in the $(m/M)$ expansion) relativistic corrections in hydrogen-like atoms and ions at orders $m\alpha^6$ in the two- and three-body formalism beyond the adiabatic approximation. Singular operators that appear in the derivation are analysed, and various regularization methods are discussed.",Atomic Physics
436,2505.16668,"['Li, Yee', 'Fan', 'Muniz, Bernardo Palacios', 'Kim, Nayoung', 'van der Meer, Devaraj']",Dynamic pressure enhancement upon disk impact on a boiling liquid,"We experimentally investigate the impact of a flat, horizontal disk onto a boiling liquid, i.e., a liquid in thermal equilibrium with its vapor phase. We observe exceptionally high impact pressures deviating strongly from the inertial scaling found for impact in a non-condensable environment, coinciding with the rapid collapse of the vapor pocket entrapped below the disk. We explain our findings, which are relevant for the safe transportation of cryogenic fuels, as a result of vapor condensation, leading to accelerated vapor pocket contraction at high impact velocity and low vapor density.",Fluid Dynamics
437,2505.16684,"['Petrović, B.', 'Sato, T.', 'Birner, S.', 'Zanon, J.', 'Flatté, M. E.', 'Weih, R.', 'Hartmann, F.', 'Höfling, S.']",Triple V-shaped type-II quantum wells for long wavelength interband cascade lasers,"We investigate triple V-shaped type-II quantum wells designed to emit at 6-9 {\mu}m wavelength range, consisting of three InAs(Sb) electron quantum wells and two Ga0.6In0.4Sb hole quantum wells. The wells' composition and thicknesses are optimized in terms of wavefunction overlap and valence intersubband absorption (VISA) by using kp calculation. The triple V-shaped type-II quantum well designed for emission at 6.2 {\mu}m, 7.5 {\mu}m and 9.0 {\mu}m, show 18.8 %, 18.9 % and 19.2 % higher wavefunction overlap respectively, compared to the corresponding W-shaped designs of InAs/Ga0.6In0.4Sb/InAs wells commonly employed in active regions of interband cascade lasers. In addition, the calculated VISA in V-shaped quantum wells for the designed wavelength is significantly smaller than in W-shaped wells. These enhancements might extend the wavelength limit of room temperature emission of GaSb-based interband cascade lasers.",Applied Physics
438,2505.16695,"['Jiapeng, Liu', 'Fucheng, Liu', 'Jinpeng, Wu', 'Chunpin, Ren', 'Jianhong, Pan', 'Zhengyu, Chen', 'Biao, Zhao', 'Xiaozhao, Li', 'Chijie, Zhuang', 'Zhanqing, Yu', 'Xiaoguang, Wei', 'Rong, Zeng']",Novel active avalanche paradigm for power semiconductor device extending extending SOA to 6.5kV/15kA,"With the rapid growth of renewable energy being integrated, transmitted, and utilized in various forms, power systems are evolving from traditional metal-based infrastructures to advanced semiconductor-based technologies. Central to this transformation, power semiconductor devices now face the crucial demands of ultrahigh switching ability, presenting a long-standing challenge in the field. In this work, building on the P-N-P-N scheme, we propose a novel Avalanche Controlled Thyristor (ACT) device, which pivots an active avalanche paradigm to realize robust and strong switch-off ability through semiconductor-level electrical potential manipulation. Unprecedentedly, we achieve a controllable switch-off current record of 15kA, 375% that of the conventional devices without sacrificing the blocking and conduction capability. The novel device signifies that switching ability is no longer a bottleneck for power semiconductor devices, which is believed to revolutionarily reshape the technical and practical landscape of power conversion, and fundamentally boost the large-scale integration, cross-regional transmission, and cost-effective utilization of renewable energy.",Applied Physics
439,2505.16742,"['Papathanassiou, Anthony N.']",Pressure dependence of the interfacial polarization and negative activation volume for dielectric relaxation in heterogeneous systems,"Negative activation volumes for dielectric relaxation are rarely reported in solid state physics and are limited to atomic scale processes. Broadband Dielectric Spectroscopy on heterogeneous systems, such as polycrystalline calcite and magnesite, hosting water in their porous spce, detectedintense dielectric relaxation mechanisms related to the interfacial polarization. The characteristic relaxation frequency increased uponhydrostatic compression, indicating that the activation volumes for relaxation are negative. However, a theoretical interpretation for the negative sign of the activation volume is lacking up to date. Within the frame of effective medium approximation for mesoscopic heterogeneous two phase solid - fluid systems, we investigate how the synergyof the pressure depedencies of polarization and electric charge transport, respectively, dictate the pressure dependence of interfacial polarization . predicting the value of the effective activation volume. Our theoretical approach succeeds in predicting the negative sign and magnitude of the activation volume in water saturated polycrystalline materials.",Geophysics
440,2505.16750,"['Ron, Jonathan E.', 'Adar, Ram M.']",Theory of cell size regulation during migration in adhered cells,"Cell migration is closely linked to cell shape, yet cell size is often assumed to remain constant. This assumption is challenged by recent experiments showing that cells undergo volume loss during spreading and swelling upon activation, with migration velocity correlated to cell size. In this Letter, we present a minimal theoretical framework for cellular size regulation and its influence on migration velocity. We connect cell size to membrane potential and active, actin-driven forces. Spatial inhomogeneities in these forces establish cell polarization and drive migration. Crucially, inhomogeneity is easier to establish over larger sizes, giving rise to a critical contact area, above which migration is possible. Our theory captures the coupled dynamics of cell volume, surface area, and motility and explains recent experiments on neutrophils.",Biological Physics
441,2505.16768,"['Wang, Mingchang', 'Zeng, Li', 'Zhang, Bingbing', 'Zhu, Qinghao', 'Shen, Xiaozhe', 'Wang, Xiaofan', 'Li, Qinming', 'Zhang, Weiqing']",High-Efficiency Plasma-Based Compressor for Ultrafast Soft X-ray Free-Electron Lasers,"The generation of intense, femtosecond-scale X-ray pulses is crucial for probing matter under extreme temporal and field conditions. Current chirped-pulse amplification (CPA) techniques in free-electron lasers (FELs), however, face efficiency limitations in the soft X-ray regime due to the inherent constraints of conventional optical compressors. To address this challenge, we propose a high-efficiency plasma-based compressor utilizing highly ionized noble gas plasma. Exploiting strong refractive index dispersion near ionic resonances, this scheme achieves over 70% transmission efficiency around 5.2 nm, and is extendable to other highly charged ions for operation across the soft X-ray to vacuum ultraviolet range. Simulations demonstrate that a 25 fs FEL pulse can be compressed to 1.4 fs with peak power boosted to over 100 GW, while maintaining high energy throughput. This approach overcomes the long-standing efficiency bottleneck of soft X-ray CPA and opens a scalable path toward compact, high-brightness attosecond FEL sources.",Accelerator Physics
442,2505.16859,"['Krasnok, Alex']",Topological Phase Control via Dynamic Complex Pole-Zero Engineering,"Precise optical phase control is crucial for innovations in telecommunications, optical computing, quantum information processing, and advanced sensing. However, conventional phase modulators often introduce parasitic amplitude modulation and struggle to provide a full 2{\pi} phase shift efficiently. This work introduces a novel paradigm for complete and robust phase control at constant amplitude by dynamically engineering the pole-zero constellation of resonant photonic systems within the complex frequency plane. We theoretically elucidate and validate two distinct approaches: first, by modulating the complex frequency of an excitation signal to trace an iso-amplitude contour (apollonian circle) around a static reflection zero; and second, by dynamically tuning the physical parameters of the resonator such that its reflection zero encircles a fixed-frequency monochromatic excitation, again constraining operation to an iso-amplitude trajectory. Both methods demonstrate the ability to impart a full 2{\pi} phase shift while maintaining a pre-defined, constant reflection amplitude, thereby eliminating amplitude-to-phase distortion. These results leverage the topological nature of phase accumulation around critical points (poles and zeros), a concept gaining significant traction in non-Hermitian and topological photonics.",Optics
443,2505.16905,"['Peng, Linqing', 'Liu, Shuanglong', 'Zhang, Xing', 'Chen, Xiao', 'Li, Chenghan', 'Cheng, Hai-Ping', 'Chan, Garnet Kin-Lic']",Accurate crystal field Hamiltonians of single-ion magnets at mean-field cost,"The effective crystal field Hamiltonian provides the key description of the electronic properties of single-ion magnets, but obtaining its parameters from ab initio computation is challenging. We introduce a simple approach to derive the effective crystal field Hamiltonian through density functional calculations of randomly rotated mean-field states within the low-energy manifold. In benchmarks on five lanthanide-based complexes, we find that we compute with mean-field cost an effective crystal field Hamiltonian that matches the state-of-the-art from much more expensive multi-configurational quantum chemistry methods. In addition, we are able to reproduce the experimental low-energy spectrum and magnetic properties with an accuracy exceeding prior attempts. Due to its low cost, our approach provides a crucial ingredient in the computational design of single-ion magnets with tailored physical properties and low-energy spectra.",Chemical Physics
444,2505.16962,"['Savino, Benjamin S.', 'Rouhi, Amirreza', 'Wu, Wen']",Attached Decelerating Turbulent Boundary Layers over Riblets,"Turbulent boundary layers over riblets subjected to adverse pressure gradients (APGs) are investigated by direct numerical simulation. Multiple APG strengths and riblet sizes are examined, permitting evaluation of drag modification by riblets, and associated physical mechanisms, in various regimes established for zero-pressure-gradient (ZPG) riblet flows. The APG strengths are selected such that the flow remains attached. It is found that during APGs, riblets reduce drag beyond what has been achieved in ZPG flows. In extreme cases, an upstream force (i.e., negative drag) is attained. The significant drag reduction is found to be a product of Kelvin-Helmholtz roller vortices forming near the riblet crest, which are augmented in size, strength, and frequency during the APG. The preliminary results reported here indicate the need to modify existing metrics to predict drag reduction and the onset of KH rollers by riblets when the pressure gradient is non-negligible. Further analysis will be documented in the final paper.",Fluid Dynamics
445,2505.16989,"['Liebert, Julia', 'Schilling, Christian', 'Mazziotti, David A.']",Spin adaptation of the cumulant expansions of reduced density matrices,"We develop a systematic framework for the spin adaptation of the cumulants of p-particle reduced density matrices (RDMs), with explicit constructions for p = 1 to 3. These spin-adapted cumulants enable rigorous treatment of both S_z and S^2 symmetries in quantum systems, providing a foundation for spin-resolved electronic structure methods. We show that complete spin adaptation -- referred to as complete S-representability -- can be enforced by constraining the variances of S_z and S^2, which require the 2-RDM and 4-RDM, respectively. Importantly, the cumulants of RDMs scale linearly with system size -- size-extensive -- making them a natural object for incorporating spin symmetries in scalable electronic structure theories. The developed formalism is applicable to density-based methods (DFT), one-particle RDM functional theories (RDMFT), and two-particle RDM methods. We further extend the approach to spin-orbit-coupled systems via total angular momentum adaptation. Beyond spin, the framework enables the adaptation of RDM theories to additional symmetries through the construction of suitable irreducible tensor operators.",Chemical Physics
446,2505.17028,"['Aksamit, Nikolas O.', 'Encinas-Bartos, Alex P.', 'Hancock, Holt', 'Prokop, Alexander']",Turbulent Snow Transport and Accumulation: New Reduced-Order Models and Diagnostics,"Understanding and modeling snow particle dynamics in the atmosphere remains a significant challenge for atmospheric scientists, hydrologists, and glaciologists. Temporally and spatially varying rates of snow transport, deposition, and erosion are driven by atmospheric turbulence and further complicated by inertial particle dynamics. Even with perfectly resolved wind fields, accurately predicting the fate of mobile snow particles in wind relies on semi-empirical assumptions embedded in diffeo-integro equations that contain numerical instabilities. The present research couples a modern approach to snow particle drag with model order reduction tools from nonlinear dynamical systems. Coupled with novel accumulation diagnostics, we provide a simplified framework of snow transport with well-defined simplification errors and rigorous physical meaning.",Atmospheric and Oceanic Physics
447,2505.17036,"['Schwarzmeier, Moritz', 'Marić, Tomislav', 'Tuković, Željko', 'Bothe, Dieter']",A two-sided subgrid-scale model for mass transfer across fluid interfaces,"The occurrence of extremely thin concentration boundary layers at fluid interfaces for high local P\'eclet numbers is a severe obstacle for efficient and accurate numerical simulation of mass transfer processes in two-phase fluid systems. Especially challenging are liquid-liquid systems, in which thin concentration boundary layers can appear on both sides of the fluid interface under convection-dominated conditions. In those cases, the one-sided species concentrations at the interface are a-priori not even known approximately, but are determined by a conjugate mass transfer problem governed by interfacial jump conditions. To the best of the authors' knowledge we for the first time introduce a two-sided Subgrid-Scale (SGS) boundary layer model for conjugate mass transfer at fluid interfaces. It accurately computes the local mass transfer rates on moderate or coarse mesh resolutions even when very high concentration gradients in interface vicinity occur. For this purpose, SGS modeling is applied on both sides of an interface transmissive to passive scalars, such as the interface in a two-phase fluid system, enabling the accurate capture of conjugate mass transfer across thin boundary layer on one or on both sides of the interface. We implement our approach in the unstructured Finite-Volume Arbitrary Lagrangian / Eulerian Interface-Tracking (ALE-IT) OpenFOAM module twoPhaseInterTrackFoam. We have made twoPhaseInterTrackFoam publicly available in our previous publication (Schwarzmeier et al., 2025).",Computational Physics
448,2505.17130,"['Fukuda, Akihiro', 'Nakayama, Yohei', 'Toyabe, Shoichi']",Acceleration of enzymatic reaction-diffusion kinetics by intermediate state,"Biological molecular motors are high-performance nanomachines that convert chemical energy into mechanical motion via chemomechanical coupling. Their reaction cycles typically comprise a series of intermediate chemical states between the initial and final primary states. However, the influence of these intermediate states on motor performance has not yet been fully explored. In this study, we investigate the impact of intermediate states on the motor kinetics using a reaction-diffusion model. In most cases, the intermediate states accelerate the motor by lowering the effective barrier height. This acceleration is particularly pronounced when an external load is applied to the motor, implying the practical importance of the intermediate states. The intermediate states can also slow down the reaction in some cases, such as the slow reaction limit with asymmetric kinetics. Our findings provide practical insights into the design principles behind the high performance of biological molecular motors, as well as the development of efficient artificial molecular motors.",Biological Physics
449,2505.17146,"['Iwaguchi, Shoki', 'Fujiie, Takuhiro', 'Nambu, Taro', 'Kitaguchi, Masaaki', 'Yamagata, Yutaka', 'Mishima, Kenji', 'Nishizawa, Atsushi', 'Ishikawa, Tomohiro', 'Tsuji, Kenji', 'Umemura, Kurumi', 'Kobayashi, Kazuhiro', 'Onishi, Takafumi', 'Kokeyama, Keiko', 'Shimizu, Hirohiko', 'Michimura, Yuta', 'Kawamura, Seiji']",Proof-of-Principle Experiment on a Displacement-Noise-Free Neutron Interferometer for Gravitational Wave Detection,"The displacement-noise-free interferometer (DFI) is designed to eliminate all displacement-induced noise while retaining sensitivity to gravitational wave (GW) signals. Ground-based DFIs suffer from physical arm-length limitations, resulting in poor sensitivity at frequencies below 1 kHz. To address this, previous research introduced a neutron-based DFI, which replaces laser light with neutrons and achieves exceptional sensitivity down to a few hertz. In this study, we conducted a proof-of-principle experiment using a pulsed neutron source at the Japan Proton Accelerator Research Complex (J- PARC). Despite practical constraints that led to deviations from the ideal experimental design, we optimized the setup and developed a novel analysis method that successfully cancels displacement noise while preserving simulated GW signals. This work presents the first successful demonstration of a neutron DFI and a neutron interferometer for GW detection.",Instrumentation and Detectors
