,paper,authors,title,abstract,cathegory
284,2510.19062,"['Szczepanik, Michał', 'Nagy, Ákos', 'Żak, Emil']",Simulating high-accuracy nuclear motion Hamiltonians using discrete variable representation and Walsh-Hadamard QROM on fault-tolerant quantum computers,"We present a quantum algorithm for simulating rovibrational Hamiltonians on fault-tolerant quantum computers. The method integrates exact curvilinear kinetic energy operators and general-form potential energy surfaces expressed in a hybrid finite-basis/discrete-variable representation. The Hamiltonian is encoded as a unitary quantum circuit using a quantum read-only memory construction based on the Walsh-Hadamard transform, enabling high-accuracy quantum phase estimation of rovibrational energy levels and dynamics simulations. Our technique provides asymptotic reductions in both logical qubit count and T-gate complexity that are exponential in the number of atoms and at least polynomial in the total Hilbert-space size, relative to existing block-encoding techniques based on linear combinations of unitaries and variational basis representation. Compared with classical variational methods, it offers exponential memory savings and polynomial reductions in time complexity. The quantum volume required for computing the rovibrational spectrum of water can be reduced by up to 100 000 times compared with other quantum methods, increasing to at least 1 million for a classically intractable 30-dimensional (12-atom) molecular system. For this case with a six-body coupled potential, estimating spectroscopic-accuracy energy levels would require about three months on a 1 MHz fault-tolerant quantum processor with fewer than 300 logical qubits, versus over 30 000 years on the fastest current classical supercomputer. These estimates are approximate and subject to technological uncertainties, and realizing the asymptotic advantage will require substantial quantum resources and continued algorithmic progress.",Quantum Physics
285,2510.19069,"['Deliyergiyev, Maksym', 'Delliou, Morgan Le', 'Del Popolo, Antonino']",Hubble tension in an anisotropic Universe,"We explore the Hubble tension within an anisotropic cosmological framework by revisiting the Bianchi type-I model introduced in Le Delliou et al. 2020. Motivated by ongoing debates surrounding back-reaction effects and observed anomalies in the cosmic microwave background (CMB), we investigate whether a departure from isotropy in the late Universe could reconcile the observed discrepancies in Hubble constant measurements. Using a Bayesian inference framework, we constrain the model parameters employing multiple nested sampling algorithms: bilby, PyMultiNest, and nessai. We perform the analysis under both uniform and Gaussian priors, allowing us to systematically assess the sensitivity of the inferred cosmological parameters to different prior assumptions. This dual-prior strategy balances agnostic parameter exploration with constraints informed by theory and observation. Our findings demonstrate the reliability of our inference pipeline across different samplers and emphasize the crucial role of prior selection in non-standard cosmological model testing. The results suggest that anisotropic models remain viable contenders in addressing current cosmological tensions: even though the present model does not show alleviation of the Hubble tension, the data points towards anisotropies. Future work may extend this methodology to more complex anisotropic scenarios and incorporate additional cosmological probes such as CMB polarization and gravitational wave standard sirens.",Cosmology and Nongalactic Astrophysics
286,2510.19090,"['Han, Ming', 'Devany, John', 'Fruchart, Michel', 'Gardel, Margaret L.', 'Vitelli, Vincenzo']",Learning noisy tissue dynamics across time scales,"Tissue dynamics play a crucial role in biological processes ranging from inflammation to morphogenesis. However, these noisy multicellular dynamics are notoriously hard to predict. Here, we introduce a biomimetic machine learning framework capable of inferring noisy multicellular dynamics directly from experimental movies. This generative model combines graph neural networks, normalizing flows and WaveNet algorithms to represent tissues as neural stochastic differential equations where cells are edges of an evolving graph. Cell interactions are encoded in a dual signaling graph capable of handling signaling cascades. The dual graph architecture of our neural networks reflects the architecture of the underlying biological tissues, substantially reducing the amount of data needed for training, compared to convolutional or fully-connected neural networks. Taking epithelial tissue experiments as a case study, we show that our model not only captures stochastic cell motion but also predicts the evolution of cell states in their division cycle. Finally, we demonstrate that our method can accurately generate the experimental dynamics of developmental systems, such as the fly wing, and cell signaling processes mediated by stochastic ERK waves, paving the way for its use as a digital twin in bioengineering and clinical contexts.",Soft Condensed Matter
287,2510.19107,"['Mehdizadeh, Aliakbar', 'Hilbert, Martin']",When Your AI Agent Succumbs to Peer-Pressure: Studying Opinion-Change Dynamics of LLMs,"We investigate how peer pressure influences the opinions of Large Language Model (LLM) agents across a spectrum of cognitive commitments by embedding them in social networks where they update opinions based on peer perspectives. Our findings reveal key departures from traditional conformity assumptions. First, agents follow a sigmoid curve: stable at low pressure, shifting sharply at threshold, and saturating at high. Second, conformity thresholds vary by model: Gemini 1.5 Flash requires over 70% peer disagreement to flip, whereas ChatGPT-4o-mini shifts with a dissenting minority. Third, we uncover a fundamental ""persuasion asymmetry,"" where shifting an opinion from affirmative-to-negative requires a different cognitive effort than the reverse. This asymmetry results in a ""dual cognitive hierarchy"": the stability of cognitive constructs inverts based on the direction of persuasion. For instance, affirmatively-held core values are robust against opposition but easily adopted from a negative stance, a pattern that inverts for other constructs like attitudes. These dynamics echoing complex human biases like negativity bias, prove robust across different topics and discursive frames (moral, economic, sociotropic). This research introduces a novel framework for auditing the emergent socio-cognitive behaviors of multi-agent AI systems, demonstrating their decision-making is governed by a fluid, context-dependent architecture, not a static logic.",Computers and Society
288,2510.19168,"['Krishnaraj, Veena', 'Bayer, Adrian E.', 'Jespersen, Christian Kragh', 'Melchior, Peter']",Transfer Learning Beyond the Standard Model,"Machine learning enables powerful cosmological inference but typically requires many high-fidelity simulations covering many cosmological models. Transfer learning offers a way to reduce the simulation cost by reusing knowledge across models. We show that pre-training on the standard model of cosmology, $\Lambda$CDM, and fine-tuning on various beyond-$\Lambda$CDM scenarios -- including massive neutrinos, modified gravity, and primordial non-Gaussianities -- can enable inference with significantly fewer beyond-$\Lambda$CDM simulations. However, we also show that negative transfer can occur when strong physical degeneracies exist between $\Lambda$CDM and beyond-$\Lambda$CDM parameters. We consider various transfer architectures, finding that including bottleneck structures provides the best performance. Our findings illustrate the opportunities and pitfalls of foundation-model approaches in physics: pre-training can accelerate inference, but may also hinder learning new physics.",Cosmology and Nongalactic Astrophysics
289,2510.19194,"['Wang, Jiabin', 'Zhang, Wancheng', 'Zhang, Zhenhua', 'Xiong, Rui', 'Liu, Yong', 'Lu, Zhihong']",High-Efficiency Nonrelativistic Charge-Spin Conversion in X-Type Antiferromagnets,"Antiferromagnetic materials with spin splitting have attracted considerable attention for their symmetry-enabled anisotropic spin textures that sustain a zero net magnetization, thereby facilitating efficient spin-current generation. In this work, the highly efficient generation of nonrelativistic spin currents is demonstrated to be facilitated by the distinctive Fermi surface geometry of X-type collinear antiferromagnets. As a prototype conducting X-type antiferromagnet, the Fermi surface of $\beta-\mathrm{Fe_2PO_5}$ exhibits a distinct $d$-wave altermagnetic characteristic, which compresses into a nearly X-shaped configuration. This results in highly efficient spin currents, achieving a charge-spin conversion efficiency of up to 90\%. Moreover, the spin current polarization is controlled by the orientation of the N\'eel vector. When the N\'eel vector tilts to the out-of-plane direction, an in-plane injected charge current can generate a special spin current component with both spin polarization and propagation along the out-of-plane direction, whose charge-spin conversion efficiency substantially exceeds that of known ferromagnets, altermagnets, noncollinear antiferromagnets, and low-symmetry materials. The highly efficient charge-spin conversion in X-type antiferromagnets provides a novel and highly effective spin source system for the development of low-power spintronic devices.",Materials Science
290,2510.19230,"['Ke, Yongguan', 'Peng, Zhenzhi', 'Ullah, Muhib', 'Lee, Chaohong']","Photonic scattering in 2D waveguide QED: Quantum Goos-H\""anchen shift","Quantum emitters coupled to traveling photons in waveguides, known as waveguide quantum electrodynamics (WQED), offer a powerful platform for understanding light-matter interactions and underpinning emergent quantum technologies. While WQED has been extensively studied in one dimension, two-dimensional (2D) WQED remains largely unexplored, where novel photonic scattering phenomena unique to higher dimensions are expected. Here, we present a comprehensive scattering theory for 2D WQED based on the Green function method. We show that the mean displacement between emitted and injected photons serves as a quantum analogue of the Goos-H\""anchen shift. When a photon is injected into a single off-centered port, the quantum Goos-H\""anchen (QGH) shift can be enhanced in backward scattering under resonant conditions with subradiant states. When a photon is injected into the center port, there is no QGH shift due to the mirror symmetry of structure. However, for multiple-port injection with transverse momentum, the QGH shift is recovered and proportional to the derivative of phase with respect to transverse momentum. Unlike the classical Goos-H\""anchen shift, these effects can be flexibly tuned by the injected photon's frequency. Our work provides a general framework for exploring and manipulating photonic scattering in complex WQED networks.",Quantum Physics
291,2510.19391,"['Xu, Guanping', 'Zhao, Zirui', 'Su, Muqing', 'Li, Hai-Feng']",Synergistic effects of rare-earth doping on the magnetic properties of orthochromates: A machine learning approach,"Multiferroic materials, particularly rare-earth orthochromates (RECrO$_3$), have garnered significant interest due to their unique magnetic and electric-polar properties, making them promising candidates for multifunctional devices. Although extensive research has been conducted on their antiferromagnetic (AFM) transition temperature (N$\acute{\textrm{e}}$el temperature, $T_\textrm{N}$), ferroelectricity, and piezoelectricity, the effects of doping and substitution of rare-earth (RE) elements on these properties remain insufficiently explored. In this study, convolutional neural networks (CNNs) were employed to predict and analyze the physical properties of RECrO$_3$ compounds under various doping scenarios. Experimental and literature data were integrated to train machine learning models, enabling accurate predictions of $T_\textrm{N}$, besides remanent polarization ($P_\textrm{r}$) and piezoelectric coefficients ($d_{33}$). The results indicate that doping with specific RE elements significantly impacts $T_\textrm{N}$, with optimal doping levels identified for enhanced performance. Furthermore, high-entropy RECrO$_3$ compounds were systematically analyzed, demonstrating how the inclusion of multiple RE elements influences magnetic properties. This work establishes a robust framework for predicting and optimizing the properties of RECrO$_3$ materials, offering valuable insights into their potential applications in energy storage and sensor technologies.",Materials Science
292,2510.19395,"['Corapi, Frank', 'Learn, Robyn T.', 'Driesen, Benjamin', 'Lefebvre, Antoine', 'Leyronas, Xavier', 'Chevy, Frédéric', 'Fujiwara, Cora J.', 'Thywissen, Joseph H.']",Lattice Unitarity: Saturated Collisional Resistivity in Hubbard Metals,"We investigate the interaction-induced resistivity of ultracold fermions in a three-dimensional optical lattice. In situ observations of transport dynamics enable the determination of real and imaginary resistivity. In the strongly interacting metallic regime, we observe a striking saturation of the current-dissipation rate towards a value that is independent of the interaction strength. This phenomenon is quantitatively captured by a dissipation model that uses a renormalized two-body scattering matrix. We further measure the temperature dependence of resistivity in the strongly interacting limit and discuss the predicted asymptotic high-temperature behavior. Our results provide a clear microscopic understanding of bounded resistivity of low-density metals, thus providing a useful benchmark for studies of strongly correlated atomic and electronic systems.",Quantum Gases
293,2510.19397,"['Álvarez-Vizoso, Javier', 'Barral, David']",Quantum Field Theory Universality Criterion for Layered Programmable Decompositions,"The decomposition of arbitrary unitary transformations into sequences of simpler, physically realizable operations is a foundational problem in quantum information science, quantum control, and linear optics. We establish a 1D Quantum Field Theory model for justifying the universality of a broad class of such factorizations. We consider parametrizations of the form $U = D_1 V_1 D_2 V_2 \cdots V_{M-1}D_M$, where $\{D_j\}$ are programmable diagonal unitary matrices and $\{V_j\}$ are fixed mixing matrices. By leveraging concepts like the anomalies of our effective model, we establish universality criteria given the set of mixer matrices. This approach yields a rigorous proof grounded in physics for the conditions required for the parametrization to cover the entire group of special unitary matrices. This framework provides a unified method to verify the universality of various proposed architectures and clarifies the nature of the ``generic'' mixers required for such constructions. We also provide a deterministic algorithm for verifying this genericity condition and a geometry-aware optimization method for finding the parameters of a decomposition.",Quantum Physics
294,2510.19412,"['Dedenon, Mathieu']",Three-dimensional formulation of curved nematic shells,"In soft matter, the phase of nematic liquid crystals can be made from anisotropic molecules in single component materials, or as a suspension of mesoscopic nematogens. The later offers more versatility in the experimental design of complex shapes, in particular thin curved shells, and is often found in biological systems at multiple scales from cells to tissues. Here, we investigate theoretically the transition from three-dimensional nematics to a two-dimensional description restricted to a tangent plane, using a mean-field approach. We identify a transition from first to second order isotropic-nematic transition in presence of weak tangential anchoring. Then, we clarify the conditions under which a two-dimensional description of thin nematic shells is relevant. Nonetheless, using the example of active nematic stress, we identify physical differences between two- and three-dimensional descriptions in curved geometry. Finally, we construct a thin film approximation of nematohydrodynamics for a nematic shell in contact with a curved substrate. All together, those results show that a tangential restriction of nematic orientation must be used with care in presence of curvature, activity, or weak anchoring boundary conditions.",Soft Condensed Matter
295,2510.19428,"['Lyu, Xinliang', 'Kawashima, Naoki']",Lattice-reflection symmetry in tensor-network renormalization group with entanglement filtering in two and three dimensions,"Tensor-network renormalization group (TNRG) is an efficient real-space renormalization group method for studying the criticality in both classical and quantum lattice systems. Exploiting symmetries of a system in a TNRG algorithm can simplify the implementation of the algorithm and can help produce correct tensor RG flows. Although a general framework for considering a global on-site symmetry has been established, it is still unclear how to incorporate a lattice symmetry in TNRG. As a first step for lattice symmetries, we propose a method to incorporate the lattice-reflection symmetry in the context of a TNRG with entanglement filtering in both two and three dimensions (2D and 3D). To achieve this, we write down a general definition of lattice-reflection symmetry in tensor-network language. Then, we introduce a transposition trick for exploiting and imposing the lattice-reflection symmetry in two basic TNRG operations: projective truncations and entanglement filtering. Using the transposition trick, the detailed algorithms of the TNRG map in both 2D and 3D are laid out, where the lattice-reflection symmetry is preserved and imposed. Finally, we demonstrate how to construct the linearization of the TNRG maps in a given lattice-reflection sector, with the help of which it becomes possible to extract scaling dimensions in each sector separately. Our work paves the way for understanding the lattice-rotation symmetry in TNRG.",Statistical Mechanics
296,2510.19435,"['Sato, Gakusei', 'Nakao, Hiroya', 'Muolo, Riccardo']",Time delay embeddings to characterize the timbre of musical instruments using Topological Data Analysis: a study on synthetic and real data,"Timbre allows us to distinguish between sounds even when they share the same pitch and loudness, playing an important role in music, instrument recognition, and speech. Traditional approaches, such as frequency analysis or machine learning, often overlook subtle characteristics of sound. Topological Data Analysis (TDA) can capture complex patterns, but its application to timbre has been limited, partly because it is unclear how to represent sound effectively for TDA. In this study, we investigate how different time delay embeddings affect TDA results. Using both synthetic and real audio signals, we identify time delays that enhance the detection of harmonic structures. Our findings show that specific delays, related to fractions of the fundamental period, allow TDA to reveal key harmonic features and distinguish between integer and non-integer harmonics. The method is effective for synthetic and real musical instrument sounds and opens the way for future works, which could extend it to more complex sounds using higher-dimensional embeddings and additional persistence statistics.",Sound
297,2510.19441,"['Koovely, Samuel', 'Bovet, Alexandre']",Evolution of Conditional Entropy for Diffusion Dynamics on Graphs,"The modeling of diffusion processes on graphs is the basis for many network science and machine learning approaches. Entropic measures of network-based diffusion have recently been employed to investigate the reversibility of these processes and the diversity of the modeled systems. While results about their steady state are well-known, very few exact results about their finite-time evolution exist. Here, we introduce the conditional entropy of heat diffusion in graphs, and outline a mathematical framework that contextualizes diffusion and conditional entropy within the theories of continuous-time Markov chains and information theory. In particular, we highlight that this entropic measure satisfies an information-theoretical version of the second law of thermodynamics, thereby providing a parallelism between diffusion dynamics on networks and their physical counterparts. Furthermore, we obtain explicit results for its evolution on complete, path, and circulant graphs, as well as a mean-field approximation for Erd\""os-R\'enyi graphs. We also obtain asymptotic results for general networks and provide bounds for the evolution of conditional entropy. Finally, we experimentally demonstrate several properties of conditional entropy for diffusion over random graphs, such as the Watts-Strogatz model.",Dynamical Systems
298,2510.19465,"['Sadeghkhani, Ali', 'Bennett, Brandon', 'Babaei, Masoud', 'Rabbani, Arash']",PCP-GAN: Property-Constrained Pore-scale image reconstruction via conditional Generative Adversarial Networks,"Obtaining truly representative pore-scale images that match bulk formation properties remains a fundamental challenge in subsurface characterization, as natural spatial heterogeneity causes extracted sub-images to deviate significantly from core-measured values. This challenge is compounded by data scarcity, where physical samples are only available at sparse well locations. This study presents a multi-conditional Generative Adversarial Network (cGAN) framework that generates representative pore-scale images with precisely controlled properties. The framework was trained on thin section samples from four depths (1879.50-1943.50 m) of a carbonate formation, simultaneously conditioning on porosity and depth within a single model. It processes RGB thin section images that preserve critical mineralogical information (anhydrite-dolomite differentiation, grain boundaries, porosity distinctions) lost in conventional grayscale representations, capturing characteristics from grainstone fabrics to crystalline textures with anhydrite inclusions. The model achieved strong porosity control (R^2 = 0.95) across all formations with mean absolute errors of 0.0099-0.0197. Morphological validation confirmed preservation of average pore radius, specific surface area, and tortuosity within acceptable tolerances. Two-point correlation (S2) analysis confirmed that generated images preserve the spatial continuity and characteristic length scales of natural pore networks, with results consistent across the imaging resolutions tested (1.8-3.0 micron/pixel). Validated against core sample properties, generated images showed higher property fidelity with dual-constraint errors of 1.9-12.4% compared to 37.5-713.6% for randomly extracted real sub-images. This capability provides practical tools for subsurface characterization, particularly valuable for carbon storage, geothermal energy, and groundwater management.",Computer Vision and Pattern Recognition
299,2510.19469,"['Yanguas, Tamara Pardo']",Advances in detector response and background modelling in the ANAIS-112 experiment for annual modulation and other rare event searches,"Numerous astronomical and cosmological observations point to the existence of dark matter, which constitutes about 27% of the Universe. Despite extensive efforts, only the DAMA/LIBRA experiment, using NaI(Tl) detectors at Gran Sasso National Laboratory, has reported a positive dark matter signal. To independently verify this result, using the same NaI target is essential. This is the goal of ANAIS-112, operating with 112.5 kg of NaI(Tl) scintillators since 2017 at the Canfranc Underground Laboratory (LSC). This thesis presents work within ANAIS-112, focusing on data analysis and the development of Geant4-based simulations to reduce systematics and increase sensitivity. Efforts have focused on understanding the ANAIS-112 crystals' response to nuclear recoils. Systematic uncertainties related to the scintillation quenching factors (QFs) of sodium and iodine recoiling in NaI(Tl) must be addressed to ensure reliable comparisons with DAMA/LIBRA and other experiments. For that purpose, onsite neutron calibrations in ANAIS-112 have been performed since 2021 at LSC using 252Cf sources. This work has compared calibration data with Geant4-based neutron simulations, which has revealed Geant4 deficiencies in certain decay processes and cross sections in some versions. The simulations have proven highly sensitive to the QF used, favouring models in which the QF increases with energy and disfavouring DAMA values. In parallel, this thesis has contributed to improving the ANAIS-112 background model through a multiparametric fit of its background components. New physics searches have been conducted using ANAIS-112 data, including a reanalysis of the annual modulation signal and a search for solar axions using six years of exposure. Finally, this thesis also includes work within the COSINUS experiment, focused on background modelling and the impact of internal backgrounds on the experiment's sensitivity.",Instrumentation and Methods for Astrophysics
300,2510.19504,"['He, Wei-Bo', 'Yang, Yun-Tong', 'Luo, Hong-Gang']",Practical algorithm for simulating thermal pure quantum states,"The development of novel quantum many-body computational algorithms relies on robust benchmarking. However, generating such benchmarks is often hindered by the massive computational resources required for exact diagonalization or quantum Monte Carlo simulations, particularly at finite temperatures. In this work, we propose a new algorithm for obtaining thermal pure quantum states, which allows efficient computation of both mechanical and thermodynamic properties at finite temperatures. We implement this algorithm in our open-source C++ template library, Physica. Combining the improved algorithm with state-of-the-art software engineering, our implementation achieves high performance and numerical stability. As an example, we demonstrate that for the $4 \times 4$ Hubbard model, our method runs approximately $10^3$ times faster than $\mathcal{H}\Phi$ 3.5.2. Moreover, the accessible temperature range is extended down to $\beta = 32$ across arbitrary doping levels. These advances significantly push forward the frontiers of benchmarking for quantum many-body systems.",Strongly Correlated Electrons
301,2510.19533,"['Johnson, Clio', 'Drummond, Neil D.', 'Hague, James P.', 'MacCormick, Calum']",Quantum Monte Carlo study of low-dimensional Fermi fluids of dipolar atoms,"Fermionic cold atoms in optical traps provide viable quantum simulators of correlation effects in electronic systems. For dressed Rydberg atoms in two-dimensional traps with out-of-plane dipole moments, a realistic model of the pairwise interaction is of repulsive dipolar $1/r^3$ form at long range, softened to a constant at short range. This study provides parameterizations of fixed-node diffusion Monte Carlo energy data for ferromagnetic (one-component) and paramagnetic (two-component) two-dimensional homogeneous Fermi fluids of interacting dipolar atoms. We find itinerant ferromagnetism to be unstable within our parameter spaces for dipolar interactions both with and without softening. Our parameterization of the energy as a function of density will enable density functional theory to support experimental studies of inhomogeneous fermionic cold atom systems.",Quantum Gases
302,2510.19544,"['Del Bono, Luca Maria', 'Ricci-Tersenghi, Federico', 'Zamponi, Francesco']",Demonstrating Real Advantage of Machine-Learning-Enhanced Monte Carlo for Combinatorial Optimization,"Combinatorial optimization problems are central to both practical applications and the development of optimization methods. While classical and quantum algorithms have been refined over decades, machine learning--assisted approaches are comparatively recent and have not yet consistently outperformed simple, state-of-the-art classical methods. Here, we focus on a class of Quadratic Unconstrained Binary Optimization (QUBO) problems, specifically the challenge of finding minimum energy configurations in three-dimensional Ising spin glasses. We use a Global Annealing Monte Carlo algorithm that integrates standard local moves with global moves proposed via machine learning. We show that local moves play a crucial role in achieving optimal performance. Benchmarking against Simulated Annealing and Population Annealing, we demonstrate that Global Annealing not only surpasses the performance of Simulated Annealing but also exhibits greater robustness than Population Annealing, maintaining effectiveness across problem hardness and system size without hyperparameter tuning. These results provide clear and robust evidence that a machine learning--assisted optimization method can exceed the capabilities of classical state-of-the-art techniques in a combinatorial optimization setting.",Disordered Systems and Neural Networks
303,2510.19587,"['Luo, Xingdong', 'Chen, Zhizhen']",Time crystalline solitons and their stochastic dynamics in a driven-dissipative \phi^4 model,"Periodically driven systems provide unique opportunities to investigate the dynamics of topological excitations far from equilibrium. In this paper, we report a time-crystalline soliton (TCS) state in a driven-dissipative $\phi^4$ model. This state exhibits spontaneous breaking of discrete time-translational symmetry while simultaneously displaying spatial soliton behavior. During time evolution, the soliton pattern periodically oscillates between kink and anti-kink configurations. We further study TCS dynamics under noise, demonstrating that soliton random walk can induce a dynamical transition between two distinct $Z_2$ symmetry-breaking time-crystalline phases in time domain. Finally, we examine the annihilation of two spatially separated TCSs under noise. Importantly, in contrast to the confined behavior of time-crystalline monopoles reported in [Phys. Rev. Lett. 131, 056502 (2023)], the dynamics of time-crystalline solitons is deconfined despite the nonequilibrium nature of our model: the statistically averaged annihilation time scales as a power law with the solitons' initial separation.",Statistical Mechanics
304,2510.19588,"['Yue, Sijie', 'Xie, Wentao', 'Shao, Kai', 'Zou, Hong-yu', 'Wang, Bingbing', 'Sun, Hong-xiang', 'Zhao, Y. X.', 'Chen, Wei', 'Xue, Haoran']",Universal valley filtering via uniform dissipation and velocity contrast,"Valley, as a ubiquitous degree of freedom in lattices, has found wide applications in both electronic and classical-wave devices in recent years. However, achieving valley-polarized states, a prerequisite for valley-based operations, still remains challenging. Here, we propose and experimentally demonstrate a universal non-Hermitian mechanism for valley filtering using only uniform background dissipation, which creates a propagation length contrast between valleys through their intrinsic group velocity differences. We implement this concept in an acoustic crystal, observing switchable and robust valley polarization of sound through large-scale field mapping. Remarkably, our approach is solely based on uniform loss, without the need for any special lattice structures, tailored excitations, or external fields. We further provide designs of our non-Hermitian valley filter on photonic and electronic platforms. Our results offer a simple and effective solution to valley-polarized state generation and may advance the development of novel valley-based devices in both classical and quantum regimes.",Mesoscale and Nanoscale Physics
305,2510.19627,"['Zhong, Han', 'Kochan, Denis', 'Zutic, Igor', 'Wu, Yingying']",Twisted superconducting quantum diodes: Towards anharmonicity and high fidelity,"As quantum technologies advance, a fundamental challenge is mitigating noise and backscattering in superconducting circuits to achieve scalable, high-fidelity operations. Conventional superconducting components lack directionality, causing energy loss and decoherence. Superconducting diodes, that allow dissipationless current in one direction and resistive flow in the other, offer a potential remedy, yet their efficiency and quantum integration remain limited. Here, we realize a quantum diode in twisted NbSe2 bilayers under in-plane and out-of-plane magnetic fields. A mere 1 degree twist yields an efficiency enhancement over pristine devices, reaching 27.6 percent. Quantum simulations reveal that this intermediate efficiency, well below 100 percent ideal, is both experimentally practical and optimal for preserving qubit anharmonicity and stabilizing two-level systems. These findings show that maximal rectification is not always beneficial for quantum information, establishing a new principle for designing the fundamental properties of twisted superconductors towards low-power, high-fidelity quantum circuits.",Quantum Physics
306,2510.19667,"['Fei, Yuxing', 'McDermott, Matthew J.', 'Rom, Christopher L.', 'Wang, Shilong', 'Ceder, Gerbrand']",Dara: Automated multiple-hypothesis phase identification and refinement from powder X-ray diffraction,"Powder X-ray diffraction (XRD) is a foundational technique for characterizing crystalline materials. However, the reliable interpretation of XRD patterns, particularly in multiphase systems, remains a manual and expertise-demanding task. As a characterization method that only provides structural information, multiple reference phases can often be fit to a single pattern, leading to potential misinterpretation when alternative solutions are overlooked. To ease humans' efforts and address the challenge, we introduce Dara (Data-driven Automated Rietveld Analysis), a framework designed to automate the robust identification and refinement of multiple phases from powder XRD data. Dara performs an exhaustive tree search over all plausible phase combinations within a given chemical space and validates each hypothesis using a robust Rietveld refinement routine (BGMN). Key features include structural database filtering, automatic clustering of isostructural phases during tree expansion, peak-matching-based scoring to identify promising phases for refinement. When ambiguity exists, Dara generates multiple hypothesis which can then be decided between by human experts or with further characteriztion tools. By enhancing the reliability and accuracy of phase identification, Dara enables scalable analysis of realistic complex XRD patterns and provides a foundation for integration into multimodal characterization workflows, moving toward fully self-driving materials discovery.",Materials Science
307,2510.19684,"['Wen, Yutian', 'Ranjan, V.', 'Lorriaux, T.', 'Vion, D.', 'Huard, B.', 'Bienfait, A.', 'Flurin, E.', 'Bertet, P.']",Addressing spins at the clock transitions with a frequency- and bandwidth-tunable superconducting resonator,"Solid-state spin ensembles addressed via superconducting circuits are promising candidates for quantum memory applications, offering multimodal storage capability and second-long coherence times at their clock transition. Implementing practical memory schemes requires dynamic control over both the resonator frequency and bandwidth. In this letter, we report measurements of a superconducting resonator whose frequency can be tuned by passing a DC current through the high-kinetic-inductance thin film, and whose bandwidth can be tuned by parametric coupling to a low-Q buffer resonator. Using this resonator, we address an ensemble of bismuth donors at their clock transition, measuring a Hahn-echo coherence time of 450 ms. We demonstrate RF driving of the bismuth donor hyperfine transitions, as well as dynamic bandwidth control of the resonator.",Quantum Physics
308,2510.19686,"['Tonolo, Francesca']",Collisional Excitation in Space: Recent Advances and Future Challenges in the JWST Era,"This perspective offers a viewpoint on how the challenges of molecular scattering investigations of astrophysical interest have evolved in recent years. Computational progress has steadily expanded collisional databases and provided essential tools for modeling non-LTE astronomical regions. However, the observational leap enabled by the JWST and new observational facilities has revealed critical gaps in these databases. In this framework, two major frontiers emerge: the characterization of collisional processes involving heavy projectiles, and the treatment of ro-vibrational excitation. The significant computational effort of these investigations emphasizes the need to test and develop robust theoretical methods and approximations, capable of extending the census of collisional coefficients required for reliable astrophysical modeling. Recent developments in these directions are outlined, with particular attention to their application and their potential to broaden the coverage of molecular systems and physical environments.",Solar and Stellar Astrophysics
309,2510.19688,"['Cialdea, Giorgio', 'Shkoller, Steve', 'Vicol, Vlad']",Classical Euler flows generate the strong Guderley imploding shock wave,"We prove that Guderley's self-similar imploding shock solution for the compressible Euler equations with ideal--gas law ($\gamma>1$) arises from classical, radially symmetric, shock--free data. For such data prescribed at initial time $\mathrm{T_{in}} < 0$, we prove that the flow remains smooth up to a first singular time $t=\mathrm{T}_* \in (\mathrm{T_{in}}, 0)$, where a preshock forms with a $C^{1/3}$ cusp in the fast acoustic variable. From this preshock a unique, initially weak, regular shock is born, whose strength can be made arbitrarily large on a controlled time interval; the front then deforms onto the Guderley shock and implodes at the origin at the collapse time $t=0$. There exists a matching time $t=\mathrm{T_{fin}} \in (\mathrm{T}_*,0)$ such that on $[\mathrm{T_{fin}},0)$ the solution coincides exactly with the classical Guderley self--similar profile, and at $t=\mathrm{T_{fin}}$ the shock trajectory matches the self--similar front to all orders. As $t \to 0^-$, the Euler solution implodes at the center, and continues for $t>0$ as a reflected blast wave, providing a global-in-time unique Euler solution which evolves from regular initial conditions.",Analysis of PDEs
310,2510.19709,"['Farhang, Camron', 'Lu, Weihang', 'Yao, Yuchuan', 'Pal, Pratap', 'Han, Shaofeng', 'Zheng, Jian-Guo', 'Chen, Hua', 'Eom, Chang-Beom', 'Xia, Jing']",Temperature-invariant magneto-optical Kerr effect in a noncollinear antiferromagnet,"Noncollinear antiferromagnets exhibit anomalous Hall and magneto-optical Kerr effects driven by Berry curvature despite negligible net magnetization, promising ultrafast spintronic applications. While both effects are theoretically expected to reveal the intrinsic Berry curvature that serves as a spintronic memory bit, their quantitative interpretation is complicated by additional temperature-dependent contributions superimposed on the magnetic order parameter: extrinsic skew scattering in dc Hall transport, and optical-resonance effects in visible-wavelength Kerr measurements. Here we perform polar Kerr measurements at the infrared telecommunication wavelength (1550 nm) on epitaxial, stoichiometric Mn3NiN single crystal films, revealing for the first time a spontaneous Kerr signal that remains stable within a few percent over a 200 K range below the N\'eel temperature. This temperature-invariant intrinsic Kerr response contrasts with the strongly temperature-dependent anomalous Hall effect in the same sample dominated by extrinsic skew scattering. Our findings establish infrared Kerr effect as a robust, local probe of Berry curvature in noncollinear antiferromagnets, enabling quantitative characterization and advancing antiferromagnetic spintronic technologies.",Strongly Correlated Electrons
